path,level1_response,main_category,main_category_id,level2_response,subcategory,subcategory_id,level3_response,specific_pose,specific_pose_id,true_class_id,true_class_name
Camel_Pose_or_Ustrasana_/371.jpg,"Description: The person is seated on the ground with their hands on their feet and their torso bent backward, arching their body.
Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting with their legs extended in front, leaning back and bending the torso forward to grasp one foot.
Subcategory: Sitting - Forward bend",Sitting - Forward bend,7,"Description: The person is in a seated forward bend with a slight twist, with one arm reaching towards the opposite foot while the head is turned to the side.

Specific Pose: Revolved Head-to-Knee Pose",Revolved Head-to-Knee Pose,49,6,Camel Pose
Camel_Pose_or_Ustrasana_/35.jpg,"Description: The person is seated on the ground/mat with one leg extended forward and the other bent, reaching an arm upwards.
Main Category: 1. Sitting",Sitting,1,"Description: The individual is sitting with one leg bent forward and the other leg extended backward while reaching one arm upwards.
Subcategory: 6. Sitting - Split",Sitting - Split,6,"Description: The individual is in a seated split position with one leg extended forward and the other bent, with an arm reaching upwards and the other arm holding the foot of the extended leg.
Specific Pose: 58. Split Pose",Split Pose,58,6,Camel Pose
Camel_Pose_or_Ustrasana_/411.jpg,"Description: The person is bending forward at the hip with their head and arms hanging downwards, forming an upside-down position relative to the torso.
Main Category: Inverted",Inverted,3,"Description: The person is upside down with their legs straight up in the air.
Subcategory: 11. Inverted - Legs straight up",Inverted - Legs straight up,11,"Description: The person in the image is in an inverted yoga pose with their legs straight up and resting against a wall or an elevated surface. Their head is supported by the ground.

Specific Pose: Legs-Up-the-Wall Pose",Legs-Up-the-Wall Pose,37,6,Camel Pose
Camel_Pose_or_Ustrasana_/75.jpg,"Description: The person is in a circular position, with their body arching backward to form a shape resembling a wheel.
Main Category: 5. Wheel",Wheel,5,"Description: The image shows a person in a backbend pose with their hands and feet on the ground and their chest and head lifted upwards.
Subcategory: 17. Wheel - Up-facing",Wheel - Up-facing,17,"Description: This is a backbend pose where the practitioner arches their back symmetrically, with their arms reaching towards their feet in an upward-facing direction.

Specific Pose: 69. Upward Bow (Wheel) Pose",Upward Bow (Wheel) Pose,69,6,Camel Pose
Camel_Pose_or_Ustrasana_/185.jpg,"Description: The person is seated on the ground with their legs extended forward and bent at the knees. They are bending backward while supporting themselves with their hands placed on the tops of their feet.
Main Category: 1. Sitting",Sitting,1,"Description: The person is seated with their legs bent and feet flat on the floor, holding onto their feet with their hands, while their body forms an arch backward.
Subcategory: 5. Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: The individual is seated with their knees bent and their feet tucked behind. They are leaning back with arms extended along the floor, holding their feet.

Specific Pose: Cow Face Pose",Cow Face Pose,13,6,Camel Pose
Camel_Pose_or_Ustrasana_/627.jpg,"Description: Person is seated on the ground/mat, stretching forward to reach toward their feet.
Main Category: Sitting",Sitting,1,"Description: The person is sitting with their legs bent and their torso arched backward, hands placed on the floor behind them.
Subcategory: 7. Sitting - Forward bend",Sitting - Forward bend,7,"Description: The person is performing a seated forward bend with their legs extended in front of them and reaching towards their feet.
Specific Pose: Seated Forward Bend",Seated Forward Bend,52,6,Camel Pose
Camel_Pose_or_Ustrasana_/302.jpg,"Description: The person is seated on the ground with their hands on their feet and their torso arched backward, forming a camel shape.
Main Category: 1. Sitting",Sitting,1,"Description: The pose involves an arched back with the hands gripping the heels while sitting on the ground.
Subcategory: 6. Sitting - Split",Sitting - Split,6,"Description: This is a backbend performed on the knees where the torso is arched backward, and the hands are either on the heels or the feet.

Specific Pose: Ustrasana (Camel Pose)",Camel Pose,6,6,Camel Pose
Camel_Pose_or_Ustrasana_/37.jpg,"Description: The person is seated on the ground/mat with one leg extended forward and the other leg bent, reaching back to grasp the forward foot.
Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting with their legs in front of them, extended straight, and they are bending their torso downward to reach towards their feet or legs.
Subcategory: Sitting - Normal1 (legs in front)",Sitting - Normal1 (legs in front),4,"Description: The person is seated with one leg bent and the other leg extended, bending forward to reach their foot.

Specific Pose: 57. Easy Sitting Pose",Easy Sitting Pose,57,6,Camel Pose
Camel_Pose_or_Ustrasana_/385.jpg,"Description: The person is seated on the ground, with knees bent and feet flat, leaning back with arms reaching towards the feet.
Main Category: Sitting",Sitting,1,"Description: The person is sitting with legs extended forward and is bending forward while reaching towards the feet.
Subcategory: Sitting - Forward bend",Sitting - Forward bend,7,"Description: The person is seated with legs straight in front of them, bending forward from the hips and reaching towards their feet.

Specific Pose: Seated Forward Bend",Seated Forward Bend,52,6,Camel Pose
Camel_Pose_or_Ustrasana_/216.jpg,"Description: The person is seated on the ground with legs folded and leaning forward with their head and arms hanging down.
Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting with their knees bent and feet flat on the ground, leaning back slightly with their head tilted upwards and hands resting on their feet.

Subcategory: 5. Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: The person is sitting with their knees bent and feet planted on the ground, leaning forward with their hands reaching towards the ground or feet, suggesting a seated forward-bending pose.

Specific Pose: Bharadvaja's Twist",Bharadvaja's Twist,1,6,Camel Pose
Cat_Cow_Pose_or_Marjaryasana_/1_80.jpg,"Description: The person is kneeling on the ground with both hands and feet touching the mat, forming an arch-like shape with their back.
Main Category: Wheel",Wheel,5,"Description: The person is in a backbend position, with their hands and feet on the floor and their head and back arched upwards.
Subcategory: 17. Wheel - Up-facing",Wheel - Up-facing,17,"Description: The person is in an inverted arch position with their hands and feet on the ground, forming a wheel shape with their body.

Specific Pose: 69. Upward Bow (Wheel) Pose",Upward Bow (Wheel) Pose,69,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_499.jpg,"Description: The person is on their hands and knees with their back straight and head held up.

Main Category: 1. Sitting",Sitting,1,"Description: The person is on their hands and knees with the thighs perpendicular to the ground and the torso forming a straight line.
Subcategory: 5. Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: The image shows a person in a yoga pose, kneeling on a mat with both knees on the ground, hands placed on the mat with arms straight, and torso upright.

Specific Pose: Four-Limbed Staff Pose",Four-Limbed Staff Pose,26,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_320.jpg,"Description: [The person is on their hands and knees, alternating between arching and rounding the back]
Main Category: 1. Sitting",Sitting,1,"Description: The individual is alternating between arching their back upwards and then downwards while on their hands and knees.
Subcategory: None of the above (This pose is not a sitting pose)",None of the above (This pose is not a sitting pose),Bilinmiyor,"Description: This is a yoga pose where you alternate between arching and rounding the spine while on all fours, stretching the torso and neck.

Specific Pose: Cat Cow Pose (Marjaryasana Bitilasana)",Cat Cow Pose,7,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_278.jpg,"Description: The person is kneeling on one knee, with the other foot placed out to the side, bending toward the extended foot with the opposite arm reaching toward the ground and the head looking down.
Main Category: 2. Balancing",Balancing,2,"Description: One knee is on the ground, and the body is balanced on the front parts of both feet while the upper body is leaning forward with arms extended.
Subcategory: Balancing - Front",Balancing - Front,9,"Description: This pose involves balancing on the hands with the knees resting on the upper arms, engaging the core and buttocks.

Specific Pose: Crane (Crow) Pose",Crane (Crow) Pose,14,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_68.jpg,"Description: The person is on their hands and knees with their hips raised, forming a gentle back arch.
Main Category: 0. Standing",Standing,0,"Description: The individual is on all fours with their back arched and head lowered.
Subcategory: Standing - Others",Standing - Others,3,"Description: This image shows a person in a yoga pose starting from their hands and knees, leaning back with their hands on the mat and their hips lifted.

Specific Pose: Warrior II Pose",Warrior II Pose,74,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_263.jpg,"Description: The person is on their hands and knees on a bed with their back arched downwards.
Main Category: 0. Standing",Standing,0,"Description: The person is kneeling on the bed with their hands flat on the bed and their head hanging down towards the floor.
Subcategory: 1. Standing - Forward bend",Standing - Forward bend,1,"Description: The person in the image is on their hands and knees on a bed, with their arms straight and their head and torso hanging down towards the floor.

Specific Pose: Dolphin Pose",Dolphin Pose,16,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_380.jpg,"Description: The person is positioned on all fours with their back arched and sitting slightly on their heels.
Main Category: 2. Balancing",Balancing,2,"Description: The individual is in a lunge position with one knee on the ground and the other leg bent at the knee, with hands flat on the mat.
Subcategory: Balancing - Front",Balancing - Front,9,"Description: The person is balancing on their forearms with knees resting on their upper arms, resembling a bird with spread wings.

Specific Pose: Crane (Crow) Pose",Crane (Crow) Pose,14,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_605.jpg,"Description: The person is bent over with hands and feet on the ground, forming an inverted 'U' shape with their back arched.
Main Category: 3. Inverted",Inverted,3,"Description: The person is in a handstand position with legs straight up.
Subcategory: Inverted - Legs straight up",Inverted - Legs straight up,11,"Description: A yoga pose where the body is inverted, with the legs extended straight up vertically and the hands placed on the floor shoulder-width apart supporting the body.
Specific Pose: Handstand Pose",Handstand Pose,32,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_1.jpg,"Description: The child is on all fours with hands and knees on the ground, and the back is arched upwards.
Main Category: 2. Balancing",Balancing,2,"Description: The child is on their hands and knees, with their back arched and head tilted upwards, resembling the Cat-Cow stretch pose.
Subcategory: 10. Balancing - Side",Balancing - Side,10,"Description: The child is in a side balancing pose with hands and knees on the floor and hips raised, resembling an animal-like stance.
Specific Pose: Side Crane (Crow) Pose",Crane (Crow) Pose,14,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_256.jpg,"Description: The person is kneeling on the ground with hands extended and forming an arch with the back.
Main Category: 5. Wheel",Wheel,5,"Description: The individual is performing a backbend with their hands and knees on the mat.
Subcategory: Wheel - Down-facing",Wheel - Down-facing,18,"Description: The person in the image is positioned on all fours with their back arched downwards and their head relaxed towards the ground. This resembles the movements in a typical yoga flow sequence.

Specific Pose: 7. Cat Cow Pose",Cat Cow Pose,7,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_471.jpg,"Description: Person is on all fours, with knees on the mat and hands supporting the upper body.
Main Category: 1. Sitting",Sitting,1,"Description: The person is on their hands and knees with one leg extended back and the other leg bent.
Subcategory: Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: The pose shown is a seated spinal twist with one leg wrapped over the other, commonly found in yoga sequences focused on flexibility and spinal mobility.

Specific Pose: Bharadvaja's Twist",Bharadvaja's Twist,1,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_433.jpg,"Description: The person is on all fours with their back arched downward.
Main Category: 1. Sitting",Sitting,1,"Description: The child is on their hands and knees, with their back arched upwards and head lowered towards the mat.
Subcategory: None of the above (This is actually a ""Cat Pose,"" which falls under quadruped positions, not sitting poses.)","None of the above (This is actually a ""Cat Pose,"" which falls under quadruped positions, not sitting poses.)",Bilinmiyor,"Description: The image depicts a child on all fours with their back arched upwards and head lowered, resembling a stretching cat.

Specific Pose: Cat Pose",Cat Pose,Bilinmiyor,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_379.jpg,"Description: One person is kneeling on all fours on a yoga mat while another person is kneeling behind them, placing their hands on the back of the first person.
Main Category: 2. Balancing",Balancing,2,"Description: The person is in a side plank position with one arm extended and the other hand placed on the back of another individual for support.
Subcategory: Balancing - Side",Balancing - Side,10,"Description: This image shows one person assisting another in a yoga pose where the person being assisted is on their knees and hands, with one leg lifted and bent at the knee, while the assisting person supports them by holding their waist.

Specific Pose: 55. Side Crane (Crow) Pose",Crane (Crow) Pose,14,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_330.jpg,"Description: The person is on their hands and knees, forming an arch with their back, spine rounded downward.
Main Category: 5. Wheel",Wheel,5,"Description: A person is in a backbend with their hands and knees on the ground, forming a bow shape with their body.
Subcategory: 18. Wheel - Down-facing",Wheel - Down-facing,18,"Description: The image shows a yoga pose where the spine is arched like a cat, with the tailbone down and hands and knees on the ground.

Specific Pose: 7. Cat Cow Pose",Cat Cow Pose,7,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_112.jpg,"Description: The person is on their hands and knees, forming an upward-facing arch with the back.

Main Category: 2. Balancing",Balancing,2,"Description: The person is in a balancing pose on their hands and knees, with their back arched upwards.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: A yoga pose on hands and knees with the back arched upwards, resembling a stretching cat.

Specific Pose: 11. Cockerel Pose",Cockerel Pose,11,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_292.jpg,"Description: The person is on their hands and knees on a bed with their head down, in a position that resembles the top of a cat stretch.
Main Category: Reclining",Reclining,4,"Description: The person is on their hands and knees on the bed, leaning forward.
Subcategory: 14. Reclining - Down-facing",Reclining - Down-facing,14,"Description: The person is on their knees with their arms extended forward, resting their forehead on the bed. Their buttocks are up in the air.
Specific Pose: Child Pose",Child Pose,9,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_15.jpg,"Description: The person is on all fours with the body in a horizontal position parallel to the ground.
Main Category: 1. Sitting",Sitting,1,"Description: The individual is on their hands and knees, with their wrists under their shoulders and their knees under their hips, forming a tabletop position.

Subcategory: None of the above (This pose does not fit into the specified sitting subcategories as it is on all fours, which is more typical of a quadruped position or tabletop pose in yoga.)","None of the above (This pose does not fit into the specified sitting subcategories as it is on all fours, which is more typical of a quadruped position or tabletop pose in yoga.)",Bilinmiyor,"Description: The person is in a quadruped position with hands and knees on the ground, back flat, and head slightly lowered.

Specific Pose: Cat-Cow (initial position)",Cat-Cow (initial position),Bilinmiyor,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_116.jpg,"Description: The person is on all fours, transitioning between a tabletop position and a rounded spine position. 
Main Category: 1. Sitting",Sitting,1,"Description: The individual is transitioning between an extended kneeling position and a forward bend, supporting themselves with their hands on the ground.
Subcategory: 7. Sitting - Forward bend",Sitting - Forward bend,7,"Description: The image shows a yoga pose that involves starting in a tabletop position and transitioning into a forward bend, linking these movements with breath.
Specific Pose: Seated Forward Bend",Seated Forward Bend,52,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_595.jpg,"Description: The person is on her hands and knees, with one knee on the ground and the other leg extended back, forming a diagonal line with her torso.
Main Category: 2. Balancing",Balancing,2,"Description: The pose involves being on all fours with one leg extended backward and one arm forward, creating a linear alignment.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: The pose involves balancing on the hands with one knee resting on the elbow, typical of a one-legged balancing posture in yoga.

Specific Pose: Crane (Crow) Pose",Crane (Crow) Pose,14,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_594.jpg,"Description: The person is positioned on all fours, supporting their body with hands and knees, with an arched back.
Main Category: 4. Reclining",Reclining,4,"Description: The person is in a plank position with her body parallel to the ground, supporting herself on her forearms and toes.
Subcategory: 16. Reclining - Plank balance",Reclining - Plank balance,16,"Description: The pose involves balancing on hands with the body parallel to the ground, which suggests a variation of a plank pose.
Specific Pose: 44. Plank Pose",Plank Pose,44,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_76.jpg,"Description: The person is on their hands and knees with their back arched and their head looking towards the floor.
Main Category: Inverted",Inverted,3,"Description: The individual is in an inverted position with legs bent at the knees and feet pointing upwards.
Subcategory: Inverted - Legs bend",Inverted - Legs bend,12,"Description: The person is performing a yoga pose with their body inverted, feet over their head, and positioned on their forearms. The knees are bent, and the body forms an inverted U shape.

Specific Pose: Plow Pose",Plow Pose,45,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_407.jpg,"Description: The person is on their hands and knees with their back parallel to the ground. 
Main Category: 1. Sitting",Sitting,1,"Description: The person is on their hands and knees, with their hips over their shoulders, in a quadrupedal position.
Subcategory: None of the aforementioned subcategories fit as this is not a sitting pose.",None of the aforementioned subcategories fit as this is not a sitting pose.,Bilinmiyor,"Description: The individual is in a plank position, supporting their body with the forearms and toes, commonly known as the chaturanga dandasana or modified push-up position in yoga.

Specific Pose: Chaturanga Dandasana",Chaturanga Dandasana,Bilinmiyor,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_135.jpg,"Description: Person is on their hands and knees, in a quadruped position with their back arched upwards.
Main Category: 0. Standing",Standing,0,"Description: The individual is in a quadrupedal position with their hips lifted, forming an inverted 'V' shape with their body.
Subcategory: 3. Standing - Others",Standing - Others,3,"Description: The image shows a person in a lunge position with one hand reaching forward and the other extended backward, stretching the torso.

Specific Pose: Warrior II Pose",Warrior II Pose,74,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_113.jpg,"Description: The person is on their hands and knees with their back arched upward, resembling a cat's posture.

Main Category: 1. Sitting",Sitting,1,"Description: The person is on their hands and knees with their back arched upwards.
Subcategory: None of the above (correct category is not sitting)",None of the above (correct category is not sitting),Bilinmiyor,"Description: This is a yoga pose where the practitioner starts on their hands and knees, then arches their back upwards with their head and tailbone dropping towards the ground.

Specific Pose: Cat Pose (Marjaryasana)",Cat Pose (Marjaryasana),Bilinmiyor,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_453.jpg,"Description: The person is positioned on all fours on a couch with their thighs extended backward, resembling an animal prowling position.
Main Category: 2. Balancing",Balancing,2,"Description: The person is balancing on one hand with one leg extended out to the side while facing downward.
Subcategory: 10. Balancing - Side",Balancing - Side,10,"Description: The individual is balancing on their hands with one knee up, simulating a side crow pose on a couch.

Specific Pose: Side Crane (Crow) Pose",Crane (Crow) Pose,14,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_590.jpg,"Description: The person is on their hands and one knee, with the other leg extended backward, maintaining a plank-like position.
Main Category: 2. Balancing",Balancing,2,"Description: The person is balancing on their forearms with their legs extended and stacked, in a downward-facing dog-like position.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: The person is performing a balancing pose where they are supported by their forearms on a mat, with one leg bent and resting on the opposite thigh, while the other leg is extended out for balance.

Specific Pose: Crane (Crow) Pose",Crane (Crow) Pose,14,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_253.jpg,"Description: The person is on their knees with their hands on the ground, forming an arched back.
Main Category: 1. Sitting",Sitting,1,"Description: The individual is kneeling on one knee with the other foot extended forward, and their torso is arched backward.
Subcategory: Sitting - Forward bend",Sitting - Forward bend,7,"Description: The person is in a forward bend position while kneeling and resting their torso on their arms with their forehead close to the ground.

Specific Pose: 52. Seated Forward Bend",Seated Forward Bend,52,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_542.jpg,"Description: The person is on all fours, with hands and knees on the ground, and the back forming a straight line.
Main Category: 1. Sitting",Sitting,1,"Description: Person in a lunge position with one knee on the ground and hands supporting the upper body.
Subcategory: 5. Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: The image shows a person in a yoga pose kneeling on the ground with one leg folded and the other leg bent, with hands placed on the ground. This pose generally stretches the hips and back.

Specific Pose: Cow Face Pose",Cow Face Pose,13,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_276.jpg,"Description: The person is on their hands and knees, with their hips raised and back arched downwards.
Main Category: 3. Inverted",Inverted,3,"Description: The person is in an inverted position with their forearms and head on the mat and legs extended upwards.
Subcategory: 11. Inverted - Legs straight up",Inverted - Legs straight up,11,"Description: The person in the image is in an inverted yoga pose with legs extended straight up in the air while balancing on the forearms and head.

Specific Pose: Handstand Pose",Handstand Pose,32,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_399.jpg,"Description: [The person is on their hands and knees, with their tailbone down and abs pulled in towards the spine]
Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting with their knees bent and feet on the ground, leaning forward with a flat back, and engaging their buttocks and abdominal muscles.

Subcategory: Sitting - Forward bend",Sitting - Forward bend,7,"Description: A seated forward bend with knees bent and feet flat on the floor, engaging the abs and buttocks while reaching towards the ground.
Specific Pose: 52. Seated Forward Bend",Seated Forward Bend,52,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_94.jpg,"Description: The person is on their hands and one knee, with the other leg extended backward, supporting their body in a plank-like position.
Main Category: 2. Balancing",Balancing,2,"Description: A person is in a side plank position, supporting their body with one arm while the other arm is extended.
Subcategory: Balancing - Side",Balancing - Side,10,"Description: The person is in a one-handed side plank position, with the other arm extended and legs stacked.
Specific Pose: Plank Pose",Plank Pose,44,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_101.jpg,"Description: The person is on their hands and knees with their torso leaning forward.
Main Category: 1. Sitting",Sitting,1,"Description: The person is on all fours, with one leg extended backward and the other bent, accompanied by an arm on either side.
Subcategory: 7. Sitting - Forward bend",Sitting - Forward bend,7,"Description: The yoga pose involves sitting with legs extended forward and bending forward from the hips, reaching towards the feet.

Specific Pose: Seated Forward Bend",Seated Forward Bend,52,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_392.jpg,"Description: The person is on their hands and knees, with their back arched upwards.
Main Category: 0. Standing - Person is upright, weight primarily on feet",Standing,0,"Description: The individual is in a quadruped position, balancing on hands and knees with a slight arch in the back.
Subcategory: 0. Standing - Straight",Standing - Straight,0,"Description: The person is kneeling on the mat, with one foot flat on the ground and the other leg extended back. Their hands are on the ground beside their hips, and they are looking upwards.

Specific Pose: 68. Tree Pose",Tree Pose,68,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_92.jpg,"Description: The person is positioned on their hands and knees, with their hips raised and head down, forming an inverted V-shape.
Main Category: 4. Reclining",Reclining,4,"Description: The person is on their hands and knees, with their upper body leaning back and their hips lifted, in a downward-facing arch.
Subcategory: 14. Reclining - Down-facing",Reclining - Down-facing,14,"Description: The image shows a person on their hands and knees, with their hips over their hands and their head down, touching or approaching the ground. This is a resting or stretching position that typically targets the back and hips.

Specific Pose: Child Pose",Child Pose,9,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_388.jpg,"Description: The person is on their hands and knees, with their hips raised and chest towards their knees.
Main Category: 1. Sitting",Sitting,1,"Description: The person is on their hands and knees with one leg extended back and the other bent at the knee, performing a stretch forward.
Subcategory: Sitting - Forward bend",Sitting - Forward bend,7,"Description: The person in the image is performing a seated forward bend, with both legs extended forward and reaching toward the feet or shins.
Specific Pose: Seated Forward Bend",Seated Forward Bend,52,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_439.jpg,"Description: The person is in a position that is supported by their hands and knees, with their spine arched and head lifted.
Main Category: 0. Standing",Standing,0,"Description: The individual is in a lunge position with the right foot flat on the ground and left knee bent, and the torso is leaning back slightly to stretch the hip flexors.
Subcategory: 1. Standing - Forward bend",Standing - Forward bend,1,"Description: The pose involves starting on hands and knees, then lifting the hips up and back, creating an inverted 'V' shape with the body.

Specific Pose: Downward-Facing Dog",Downward-Facing Dog,17,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/1_391.jpg,"Description: [The person is on all fours on the bed with hands under shoulders and knees under hips]
Main Category: 2. Balancing",Balancing,2,"Description: The person is kneeling on the bed with their hands on their thighs and their back slightly arched, balancing on their knees and hands.
Subcategory: Balancing - Side",Balancing - Side,10,"Description: The person is on their hands and knees on the bed, with their back arched and looking to the side.
Specific Pose: 45. Plank Pose",Plank Pose,44,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_524.jpg,"Description: The person is on their hands and knees, with their back flat and hips elevated.
Main Category: 4. Reclining",Reclining,4,"Description: The person is in a plank position with hands and feet on the ground, forming a straight line from head to heels.
Subcategory: Reclining - Plank balance",Reclining - Plank balance,16,"Description: The image shows an individual in a horizontal plank position with the forearms on the ground and the body parallel to the ground.
Specific Pose: Four-Limbed Staff Pose",Four-Limbed Staff Pose,26,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_32.jpg,"Description: The person is on their hands and knees, with one arm extended forward and the opposite leg extended backward, forming a straight line from the arms to the extended leg.
Main Category: 2. Balancing",Balancing,2,"Description: The individual is balancing on their forearms and toes with their body forming a straight line from head to heels.
Subcategory: 10. Balancing - Side",Balancing - Side,10,"Description: The woman is in a side balancing pose, supporting her body with her hands and one foot, with her body parallel to the ground and legs straight.

Specific Pose: Side Crane (Crow) Pose",Crane (Crow) Pose,14,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_194.jpg,"Description: The person is on their hands and knees, with one knee bent and the other leg extended backward, resembling a lunge position.
Main Category: 0. Standing",Standing,0,"Description: This image shows a person on their knees with one leg extended backward and their arms supporting them on the ground.
Subcategory: 0. Standing - Straight",Standing - Straight,0,"Description: The person is on their hands and knees, with one leg extended back and the other bent at the knee, supporting the body.

Specific Pose: Eagle Pose",Eagle Pose,18,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_21.jpg,"Description: The person is on their hands and knees on the beach, with their torso parallel to the ground.
Main Category: 4. Reclining",Reclining,4,"Description: The person is in a plank position with hands and knees on the ground, facing sideways.
Subcategory: 16. Reclining - Plank balance",Reclining - Plank balance,16,"Description: The pose involves balancing on the forearms and toes with the body in a straight line from head to heels, resembling a plank.

Specific Pose: Four-Limbed Staff Pose",Four-Limbed Staff Pose,26,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_430.jpg,"Description: The person is on their hands and knees, with their hands placed slightly ahead of their knees and their back in a neutral position.
Main Category: 1. Sitting",Sitting,1,"Description: The person is positioned on all fours with hips over knees and hands shoulder-width apart, resembling an animal pose.
Subcategory: 7. Sitting - Forward bend",Sitting - Forward bend,7,"Description: The person is in a seated forward bend position with one leg bent and the foot placed near the opposite thigh, characteristic of a twisting and forward bending pose often involving balancing and reaching.
Specific Pose: Revolved Head-to-Knee Pose",Revolved Head-to-Knee Pose,49,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_310.jpg,"Description: The person is on their hands and knees, alternating between rounding and arching their back.
Main Category: 1. Sitting",Sitting,1,"Description: The image depicts a yoga pose where the person is on their hands and knees, arching their back upwards and downwards.

Subcategory: None of the sitting subcategories listed apply to this pose. 

Note: The image actually shows the ""Cat Cow Pose,"" which is not a sitting pose.",None of the sitting subcategories listed apply to this pose.,Bilinmiyor,"Description: The image shows a person transitioning between two positions on all fours, arching the back upward like a cat and then downward like a cow.
Specific Pose: Cat Cow Pose",Cat Cow Pose,7,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_87.jpg,"Description: The person is in a quadruped position, with their hands and knees on the mat and hips raised.
Main Category: 0. Standing",Standing,0,"Description: The image shows a person in a tabletop position on a yoga mat, with knees and forearms on the ground and hips lifted.
Subcategory: 0. Standing - Straight",Standing - Straight,0,"Description: The person is on all fours with their hips raised high, forming an inverted V-shape with their body.

Specific Pose: None of the specified poses match this description. The pose shown appears to be ""Downward-Facing Dog,"" which is not listed in the provided options.",Downward-Facing Dog,17,7,Cat Cow Pose
Cat_Cow_Pose_or_Marjaryasana_/2_30.jpg,"Description: The person is on all fours, with hands and knees touching the mat, and the back is arched.
Main Category: 4. Reclining",Reclining,4,"Description: The person is balancing on their hands with their body straight and legs extended behind.
Subcategory: 16. Reclining - Plank balance",Reclining - Plank balance,16,"Description: The person is in a balancing pose on their forearms and toes with their body in a straight line.

Specific Pose: 44. Plank Pose",Plank Pose,44,7,Cat Cow Pose
