path,raw_output,true_class_id,true_class_name,predicted_class_id,predicted_class_name
Chair_Pose_or_Utkatasana_/415.jpg,"Description: The individuals in the image are performing a yoga pose that involves bending forward with arms extended upwards. They have their feet firmly planted on the ground, knees slightly bent, and backs arched backward while reaching towards the ceiling.

Predicted Yoga Pose: Bow Pose

Explanation: This description matches the characteristics of the ""Bow Pose"" (Dhanurasana) from the list provided. In this pose, participants typically bend at the waist to bring their torso close to or touching the floor while simultaneously lifting their legs off the ground using their hands for support. However, given the upright orientation observed here without any visible engagement between body parts supporting weight, it is more likely they are practicing variations such as an inverted bow-like position which closely resembles what might be described by one of these names but isn't explicitly listed among them all.",8,Chair Pose,4,Bow Pose
Chair_Pose_or_Utkatasana_/287.jpg,"Description: The person is in a dynamic yoga pose, balancing on one leg with the other bent and raised behind them. They are reaching forward with their arms extended above their head, creating an arch-like shape with their body. This position requires balance, strength, and flexibility.

Predicted Yoga Pose: Half Moon Pose

The distinctive posture features such as balancing on one leg while extending the opposite arm upwards suggest that this is likely to be the ""Half Moon Pose"" (Ardha Chandrasana) from the list of 82 classes provided.",8,Chair Pose,30,Half Lord of the Fishes Pose
Chair_Pose_or_Utkatasana_/276.jpg,"Description: The individual is in a yoga pose with their legs spread wide apart, feet flat on the ground. Their torso is bent forward at an angle, and they are touching or almost touching their toes while keeping their back straight. This position suggests flexibility and strength.

Predicted Yoga Pose: Wide-Legged Forward Bend

Explanation:
- The person's legs are widely separated.
- They appear to be reaching towards the floor between their legs (though not exactly touching it).
- There is a notable bend in the torso as part of this stretch.

The described posture closely matches the characteristics of ""Wide-Legged Forward Bend,"" which involves spreading the legs far apart and bending forward to touch the floor behind them if possible.",8,Chair Pose,77,Wide-Legged Forward Bend
Chair_Pose_or_Utkatasana_/107.jpg,"Description: The image shows two individuals performing a yoga pose on the beach. They are in an upright squat position with their legs bent at approximately 90 degrees and feet flat on the sand. Their arms are raised above their heads, parallel to each other, creating a straight line from fingertips through shoulders and hips.

Predicted Yoga Pose: Chair Pose

Explanation: Based on the body positions described—legs bent into a squat, hands extended upwards—the most appropriate name for this pose is ""Chair Pose"" (Utkatasana). This alignment closely matches the description of Utkatasana, which involves standing or sitting in a deep squat while maintaining balance and poise.",8,Chair Pose,8,Chair Pose
Chair_Pose_or_Utkatasana_/151.jpg,"Description: The individuals in the image are performing a yoga pose that involves standing on one leg with the other leg bent and lifted behind them. Their arms are extended upwards, parallel to each other, creating an inverted V shape from their shoulders down through their hands.

Predicted Yoga Pose: Half Moon Pose (Ardha Chandrasana)",8,Chair Pose,30,Half Lord of the Fishes Pose
Chair_Pose_or_Utkatasana_/405.jpg,"Description: The individuals in the image are performing a yoga pose where they are bent forward with their hands placed on their knees. Their bodies form an arch, and they appear to be engaging their core muscles while maintaining balance.

Predicted Yoga Pose: Bow Pose

This description matches the characteristics of the ""Bow Pose"" (Dhanurasana) from the list provided, which involves bending backward at the waist with arms extended over the head and grasping one's feet or ankles to lift the chest off the ground. However, given that these practitioners have not lifted themselves off the mat but rather maintain a posture similar to this without lifting the torso significantly, it closely resembles the preparatory phase before moving into the full expression of the bow pose.",8,Chair Pose,4,Bow Pose
Chair_Pose_or_Utkatasana_/228.jpg,"Description: The individual is in a standing position with their feet together and slightly bent at the knees. Their torso is upright, facing forward but turned to one side. One arm extends straight up overhead while the other reaches towards the ground behind them. This pose resembles an inverted ""L"" shape.

Predicted Yoga Pose: Extended Side Angle Pose

The body alignment, reaching arms, and leg positioning closely match the characteristics of the Extended Side Angle Pose (Utthita Parsvakonasana), which involves extending one arm upward and the opposite hand downward while maintaining balance on one foot.",8,Chair Pose,20,Extended Puppy Pose
Chair_Pose_or_Utkatasana_/373.jpg,"Description: The individual is in a squatting position with their feet flat on the ground, knees bent at approximately 90 degrees. They are facing forward and have extended their arms upwards above their head, palms open as if reaching for something or balancing themselves. This posture appears to be focused on stretching the hamstrings and inner thighs while engaging core muscles.

Predicted Yoga Pose: Low Lunge Pose

The pose described closely matches characteristics of the ""Low Lunge"" yoga pose (Anjaneyasana), which involves bending one knee deeply into a lunge while keeping the other leg straight behind them, often extending the hands overhead as part of its variation.",8,Chair Pose,40,Low Lunge Pose
Chair_Pose_or_Utkatasana_/225.jpg,"Description: The image depicts a person in an inverted yoga pose. They are on their hands and feet, with one leg extended straight up towards the ceiling while balancing on the other foot. Their body forms a line from head to toe when viewed from above.

Predicted Yoga Pose: Handstand Pose

This description aligns closely with the ""Handstand Pose"" (Salamba Sirsasana) from the provided list of 82 classes. In this classic handstand pose, the individual balances upside down on their arms with legs vertically aligned or slightly bent at the knees for added flexibility.",8,Chair Pose,32,Handstand Pose
Chair_Pose_or_Utkatasana_/329.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Chair_Pose_or_Utkatasana_/329.jpg',8,Chair Pose,Bilinmiyor,Bilinmiyor
Chair_Pose_or_Utkatasana_/280.jpg,"Description: The individual is in a squatting position with their knees bent and feet flat on the ground. They are leaning slightly forward, balancing on one leg while extending the other behind them for support. Their arms are crossed over their chest, creating an 'X' shape with both hands clasped together near the collarbone area.

Predicted Yoga Pose: Low Lunge Pose (Anjaneyasana)",8,Chair Pose,40,Low Lunge Pose
Chair_Pose_or_Utkatasana_/496.jpg,"Description: The person is in a standing yoga pose with their left leg bent at the knee, foot flat on the ground. Their right leg is straight and parallel to the floor. They are leaning slightly backward from an upright position, bringing their upper body forward over their hips. Both arms are extended overhead, fingers interlocked or touching above the head.

Predicted Yoga Pose: Chair Pose (Utkatasana)",8,Chair Pose,8,Chair Pose
Chair_Pose_or_Utkatasana_/468.jpg,"Description: The individual is performing a yoga pose that involves bending forward with the thighs bent at an angle, creating a slight squat. Their arms are extended upwards and behind their head in what appears to be a reaching or stretching motion. This position engages various muscle groups including the legs, back, shoulders, and arms.

Predicted Yoga Pose: Chair Pose

Chair Pose (Utkatasana) typically includes standing on toes while sitting down as if you were sitting into a chair but without actually touching it. It's known for strengthening the legs and core muscles, improving balance, and enhancing concentration due to its focus on maintaining stability despite being in a deep lunge-like stance. While this particular image shows a variation where one might assume they're about to transition from Utkatasana by extending the body further forward than usual, it closely resembles the fundamental aspects of Chair Pose based on posture features observed.",8,Chair Pose,8,Chair Pose
Child_Pose_or_Balasana_/605.jpg,"Description: The individual is in a prone position on their yoga mat, with their legs extended straight behind them. Their torso arches backward as they lean into the stretch between their hands and feet. This pose emphasizes flexibility and strength in the back muscles.

Predicted Yoga Pose: Camel Pose (Ustrasana)",9,Child Pose,6,Camel Pose
Child_Pose_or_Balasana_/577.jpg,"Description: The individual in the image is performing a yoga pose that involves bending forward at the hips, with their torso folded over towards the ground. They are kneeling on what appears to be a mat or cushioned surface and have one arm extended straight out behind them while keeping both hands flat on the floor for support. This position suggests flexibility and balance.

Predicted Yoga Pose: Bow Pose

Justification:
- The person's body forms an inverted ""V"" shape.
- One hand supports the weight of the upper body while extending the other leg backward.
- It closely resembles the posture described as ""Bow Pose,"" which aligns with the given description and visible features in the image.",9,Child Pose,4,Bow Pose
Child_Pose_or_Balasana_/3.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Child_Pose_or_Balasana_/3.jpg',9,Child Pose,Bilinmiyor,Bilinmiyor
Child_Pose_or_Balasana_/430.jpg,"Description: The person is in a yoga pose on their knees and elbows, with the body arched backward. Their head is resting between their arms, which are extended forward. This position resembles a backbend.

Predicted Yoga Pose: Camel Pose",9,Child Pose,6,Camel Pose
Child_Pose_or_Balasana_/142.jpg,"Description: The individual is in a kneeling position with their right knee on the ground and left leg bent at the knee, foot flat against the mat. They are leaning forward from the hips, extending both arms straight down towards the floor while keeping them parallel to each other. Their head is lowered towards the ground or resting on it.

Predicted Yoga Pose: Downward-Facing Dog

The pose described closely matches ""Downward-Facing Dog,"" which involves starting on all fours (knees and hands), then lifting the body up into an inverted V-shape by straightening the legs and pushing back through the hands. This pose strengthens the arms, shoulders, and core muscles, as well as stretches the hamstrings and calves.",9,Child Pose,17,Downward-Facing Dog
Child_Pose_or_Balasana_/101.jpg,"Description: The individual is in a forward bend position, with their torso folded over their thighs. Their arms are extended straight ahead on the floor, palms flat and fingers spread out for stability. They appear to be kneeling or sitting on one knee while keeping the other leg bent under them. This pose involves deep stretching of the hamstrings and spine.

Predicted Yoga Pose: Seated Forward Bend (Paschimottanasana)",9,Child Pose,52,Seated Forward Bend
Child_Pose_or_Balasana_/325.jpg,"Description: The image shows a person in the Child Pose (Balasana), which is characterized by sitting with legs extended forward, bending at the hips to bring the torso down between the thighs. The arms are stretched out straight in front of the body or can be resting on the shins. The head is lowered towards the ground, and the forehead may touch it if comfortable.

Predicted Yoga Pose: Child Pose",9,Child Pose,9,Child Pose
Child_Pose_or_Balasana_/575.jpg,"Description: The individual is in a seated forward bend position, commonly known as Uttanasana. This pose involves sitting on the floor with legs extended straight out in front and arms reaching down to touch or nearly reach the feet. The torso is bent at the hips, creating an arch that stretches the hamstrings and lower back muscles.

Predicted Yoga Pose: Forward Bend (Uttanasana)",9,Child Pose,Bilinmiyor,Bilinmiyor
Child_Pose_or_Balasana_/361.jpg,"Description: The individual is in a forward bend pose, with their torso folded over towards the floor. They are seated on what appears to be a yoga block or cushion placed on a wooden surface. Their legs are extended straight out behind them and slightly apart for balance. Both arms reach down along the sides of their body, palms touching the ground near the heels. This posture emphasizes flexibility and spinal extension.

Predicted Yoga Pose: Seated Forward Bend

The described pose closely matches ""Seated Forward Bend,"" also known as Paschimottanasana in Sanskrit. It involves sitting with legs extended while leaning forward until reaching either hands at feet or close proximity to toes, which aligns well with the details provided about this person's position.",9,Child Pose,52,Seated Forward Bend
Child_Pose_or_Balasana_/347.jpg,"Description: The image depicts two individuals engaged in a yoga pose. One person is lying on their back with arms extended forward, while the other individual is positioned above them, leaning over and embracing the first person's body. This creates an intimate and supportive posture that emphasizes trust and connection between the participants.

Predicted Yoga Pose: Reclining Hand-to-Big-Toe Pose

This prediction aligns with the description of the pose as it involves one person supporting another from behind, creating a sense of balance and stability similar to how one would hold onto their big toe for support during this particular yoga pose.",9,Child Pose,48,Reclining Hand-to-Big-Toe Pose
Child_Pose_or_Balasana_/591.jpg,"Description: The person is lying on their stomach with legs extended straight back and feet together. Their arms are stretched forward, parallel to the ground. This pose resembles a variation of ""Bharadvaja's Twist"" or ""Salabhasana (Locust Pose)"" but without the twist.

Predicted Yoga Pose: Bharadvaja's Twist",9,Child Pose,1,Bharadvaja's Twist
Child_Pose_or_Balasana_/470.jpg,"Description: The individuals in the image are performing a yoga pose that involves kneeling on their knees with their hands and forearms placed flat on the mat, supporting them as they lean back slightly. Their heads rest gently on the ground or lower mats for support. This posture is characterized by an open chest and relaxed shoulders.

Predicted Yoga Pose: Cobra Pose

Explanation: Based on the body position observed—kneeling stance with supported upper body leaning backward—the most appropriate yoga pose from the given list appears to be ""Cobra Pose"" (Bhujangasana). In this classic yoga pose, practitioners typically kneel with bent legs under hips, place palms near sides of thighs, lift chest while keeping elbows close to the ears, creating a slight arch in the spine without straining. However, since there's no visible straightening of the arms and more focus seems to be on relaxation rather than strength, it closely resembles a gentle variation where participants use props like folded blankets beneath their forearms for added comfort.",9,Child Pose,10,Cobra Pose
Child_Pose_or_Balasana_/138.jpg,"Description: The individual is in a seated forward bend pose, known as ""Paschimottanasana"" or ""Seated Forward Bend."" This posture involves sitting on the heels with legs extended straight out. The torso leans forward towards the floor while keeping the back relatively straight and arms reaching down to grasp either the ankles or feet. The head rests gently on the mat.

Predicted Yoga Pose: Seated Forward Bend (Paschimottanasana)",9,Child Pose,52,Seated Forward Bend
Child_Pose_or_Balasana_/179.jpg,"Description: The individual is in a forward bend pose with their torso bent over towards the ground. Their hands are placed on the floor, palms facing down, and legs extended straight back behind them. This posture resembles a deep forward fold or an intense variation of a seated forward bend.

Predicted Yoga Pose: Forward Fold (Uttanasana)",9,Child Pose,Bilinmiyor,Bilinmiyor
Child_Pose_or_Balasana_/450.jpg,"Description: The individual is in a kneeling position with their legs bent and feet flat on the floor. They are leaning forward, bringing their torso over their thighs to touch or rest near their shins. Their arms extend downwards towards the mat, creating an arch-like shape from head to heels.

Predicted Yoga Pose: Child Pose (Balasana)",9,Child Pose,9,Child Pose
Child_Pose_or_Balasana_/267.jpg,"Description: The individual is in a seated forward bend pose, also known as Paschimottanasana. They are sitting on their heels with the soles of their feet flat against the floor. Their arms extend forward and rest parallel to each other along the mat. Their torso is folded over towards the ground, reaching for their shins or toes. This posture stretches the hamstrings, calves, shoulders, and spine.

Predicted Yoga Pose: Seated Forward Bend (Paschimottanasana)",9,Child Pose,52,Seated Forward Bend
Child_Pose_or_Balasana_/256.jpg,"Description: The image depicts a person in the Child's Pose, also known as Balasana. This pose involves lying on one's stomach with legs extended straight back and arms resting alongside the body or placed under the chest for support. The individual is wearing black shorts and a white top, positioned on a blue yoga mat against a plain wall.

Predicted Yoga Pose: Child Pose (Balasana)",9,Child Pose,9,Child Pose
Child_Pose_or_Balasana_/581.jpg,"Description: The individual is lying face down on a yellow yoga mat, with their arms extended forward and palms flat against the floor. Their legs are straight behind them, and they appear to be in a preparatory position for a backbend or an inversion pose.

Predicted Yoga Pose: Cobra Pose (Bhujangasana)",9,Child Pose,10,Cobra Pose
Child_Pose_or_Balasana_/420.jpg,"Description: The image shows five variations of the Child's Pose (Balasana) in yoga. In each variation, a person is lying on their stomach with arms extended forward and legs stretched out behind them.

1. **Wide Leg Child's Pose**: The individual has wide-set legs.
2. **Arms by Sides Variation**: The person keeps their arms straight down beside their body to rest the shoulders.
3. **Stack Arms Variation**: One arm is placed over the other for additional support or stretch.
4. **One Arm Under Shoulder Stretch Variation**: One hand rests under one shoulder while the other extends outward.
5. **Wide Leg with Bolster Under Variation**: A bolster is used under the hips for added comfort during restorative practice.

Predicted Yoga Pose: Child Pose

Yoga Pose Classes:
- Child Pose
- Reclining Cobbler Pose
- Reclining Hero Pose
- Yogic Sleep Pose",9,Child Pose,9,Child Pose
Child_Pose_or_Balasana_/18.jpg,"Description: The individual in the image is performing a yoga pose that involves bending forward at the hips, with their torso folded over and resting on their thighs. Their arms are extended downward along the floor, palms touching or nearly touching each other. This posture suggests flexibility and balance.

Predicted Yoga Pose: Wide-Legged Forward Bend

This description matches the ""Wide-Legged Forward Bend"" from the list of 82 classes provided.",9,Child Pose,77,Wide-Legged Forward Bend
Child_Pose_or_Balasana_/398.jpg,"Description: The individual is in a seated position with their legs folded underneath them. They are leaning forward, bringing the torso down towards the thighs and extending both arms out straight behind on the mat. This pose resembles a deep forward bend combined with an extended arm stretch.

Predicted Yoga Pose: Child Pose (Balasana)

Justification:
- The person's body forms an inverted ""V"" shape.
- Their head rests on the floor while they extend their arms backward.
- The posture involves bending at the hips and knees to lower the torso toward the ground.
- It closely matches the description of Child Pose, which typically includes these elements.",9,Child Pose,9,Child Pose
Child_Pose_or_Balasana_/598.jpg,"Description: The image shows two individuals practicing yoga on a mat. Both are in the Child's Pose (Balasana). They are kneeling with their thighs pressed together, sitting back onto their heels and resting their foreheads on the mat. Their arms extend forward to touch the ground or rest alongside them.

Predicted Yoga Pose: Child Pose

Child Pose is characterized by:
- Kneeling position
- Sitting back onto the heels
- Forehead touching the mat
- Arms extended forward or beside the body
- Relaxation of the entire body",9,Child Pose,9,Child Pose
Child_Pose_or_Balasana_/286.jpg,"Description: The individual is in a kneeling position with their torso bent forward, touching the ground. Their hands are placed on either side of them, supporting their upper body weight as they lean back slightly.

Predicted Yoga Pose: Cobra Pose

Justification:
- **Body Position**: Kneeling with torso leaning backward and supported by arms.
- **Orientation**: Upper body arched backwards while keeping legs grounded.
- **Distinctive Posture Features**: This posture closely resembles the Cobra Pose (Bhujangasana), which involves lying prone with the chest lifted off the ground to open the front of the body, similar to what's depicted here despite being performed from a different starting position.",9,Child Pose,10,Cobra Pose
Child_Pose_or_Balasana_/166.jpg,"Description: The individuals in the image are performing a yoga pose that involves them lying on their stomachs with their arms extended forward and hands flat on the ground. Their heads appear to be resting down, possibly towards or below their palms. This posture resembles the Child's Pose (Balasana), which is often used for relaxation and stretching.

Predicted Yoga Pose: Child's Pose

Child's Pose (Balasana) is characterized by these features:
- Lying on your stomach
- Arms extended forward parallel to each other
- Hands flat on the floor
- Head gently lowered between the forearms
- Elongated spine from head to tailbone

This pose aligns closely with what is depicted in the image, making it the most appropriate choice from the given list of 82 classes.",9,Child Pose,Bilinmiyor,Bilinmiyor
Child_Pose_or_Balasana_/208.jpg,"Description: The individual in the image is performing a yoga pose where they are lying on their stomach with one leg extended straight back and the other bent at the knee. Their head is resting directly on their upper thigh, which suggests a forward fold or deep relaxation posture.

Predicted Yoga Pose: Reclining Cobbler Pose

This pose closely matches the description provided due to the position of the legs (one extended out front, the other bent), the placement of the hands under the hips for support, and the overall relaxed nature of the body's alignment as if it were about to transition into a restful state after exercise.",9,Child Pose,48,Reclining Hand-to-Big-Toe Pose
Child_Pose_or_Balasana_/576.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Child_Pose_or_Balasana_/576.jpg',9,Child Pose,Bilinmiyor,Bilinmiyor
Child_Pose_or_Balasana_/597.jpg,"Description: The individual in the image is performing a yoga pose on a mat. They are kneeling with their legs extended behind them, and their torso bent forward at an angle towards the ground. Their hands are placed flat on the mat, palms facing down, supporting their upper body weight as they lean over backward. This posture suggests flexibility and strength in the back muscles.

Predicted Yoga Pose: Cobra Pose

The distinctive features of this pose include the deep backbend and the support provided by the arms while leaning backwards from a seated position. It closely matches the description of the ""Cobra Pose"" (Bhujangasana) from the list of 82 classes.",9,Child Pose,10,Cobra Pose
Child_Pose_or_Balasana_/294.jpg,"Description: The individual is in a forward bend position, with their torso bent over and resting on the legs. They are seated on an orange yoga mat, wearing white clothing. Their arms are extended forward towards the ground or floor, indicating flexibility and balance.

Predicted Yoga Pose: Child Pose (Balasana)",9,Child Pose,9,Child Pose
Child_Pose_or_Balasana_/283.jpg,"Description: The individual is in a seated forward bend pose, also known as Paschimottanasana. This posture involves sitting on the floor with legs extended straight out in front of them and bending over at the hips to reach for their feet or shins. Their hands are placed flatly on the ground beside their body, supporting their weight. The head is tilted downwards towards the knees, which helps deepen the stretch along the spine.

Predicted Yoga Pose: Child Pose (Balasana)",9,Child Pose,9,Child Pose
Child_Pose_or_Balasana_/391.jpg,"Description: The individual is in a kneeling position on a yoga mat, with their legs extended straight behind them. Their torso is bent forward at the hips and waist, bringing their forehead close to or touching the ground. One arm extends along the side of the body towards the floor, while the other arm reaches back over the head, potentially aiming for an overhead stretch.

Predicted Yoga Pose: Forward Bend (Uttanasana)",9,Child Pose,Bilinmiyor,Bilinmiyor
Child_Pose_or_Balasana_/188.jpg,"Description: The individual is in a kneeling position with their torso bent forward, resting on a green bolster. Their arms are extended forward and placed flat on the mat, supporting their upper body weight. They appear to be in a restful or relaxation pose, possibly Savasana (Corpse Pose), but modified for support due to the use of the bolster.

Predicted Yoga Pose: Reclining Cobbler Pose

The posture closely resembles Savasana, which is often referred to as Corpse Pose, but here it's adapted by using props like a bolster under the forehead for additional comfort and support during relaxation.",9,Child Pose,48,Reclining Hand-to-Big-Toe Pose
Child_Pose_or_Balasana_/343.jpg,"Description: The individual is in a kneeling position with their torso leaning forward, supported by two green pillows. Their head rests on the top pillow while they extend one arm out to the side for balance and support. One leg is bent at the knee, with the foot resting against the opposite thigh, suggesting flexibility and focus.

Predicted Yoga Pose: Reclining Cobbler Pose

This pose closely matches the described posture of using props (pillows) to assist in maintaining comfort and alignment during a forward bend variation.",9,Child Pose,48,Reclining Hand-to-Big-Toe Pose
Child_Pose_or_Balasana_/513.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Child_Pose_or_Balasana_/513.jpg',9,Child Pose,Bilinmiyor,Bilinmiyor
Child_Pose_or_Balasana_/328.jpg,"Description: The individual is performing a yoga pose on their hands and knees. Their back is arched upwards, forming an inverted 'V' shape with the body. This posture involves significant flexibility in the spine as well as strength to hold oneself up by the arms.

Predicted Yoga Pose: Camel Pose (Ustrasana)",9,Child Pose,6,Camel Pose
Child_Pose_or_Balasana_/289.jpg,"Description: The individual in the image is performing a yoga pose where they are sitting on their heels with their feet extended forward. Their torso is bent forward at an angle, and their hands are placed behind them to support this posture. This position allows for flexibility and stretching of the lower back and hamstrings.

Predicted Yoga Pose: Wide-Legged Forward Bend (Uttanasana)

This pose involves bending over from standing or seated positions while keeping legs apart, which aligns well with the description provided by the detailed analysis above.",9,Child Pose,77,Wide-Legged Forward Bend
Child_Pose_or_Balasana_/51.jpg,"Description: The individual is in a seated forward bend, commonly known as Uttanasana. They are sitting on their heels with the soles of the feet flat against the floor. Their arms extend down towards the legs and they grasp them or hold an ankle. The torso leans forward over the thighs, bringing the forehead close to or touching the knees. This pose emphasizes flexibility in the hamstrings and lower back.

Predicted Yoga Pose: Uttanasana (Standing Forward Bend)",9,Child Pose,Bilinmiyor,Bilinmiyor
Child_Pose_or_Balasana_/606.jpg,"Description: The individual is in a forward bend position, with their torso bent over and touching the ground. Their legs are extended behind them, forming an inverted V-shape with their body. This pose involves bending at the hips while keeping the spine straight.

Predicted Yoga Pose: Wide-Legged Forward Bend (Uttanasana)

Explanation:
The image shows a person performing a yoga pose where they have their torso bent forward towards the ground, which aligns closely with the characteristics of Uttanasana or Wide-Legged Forward Bend. In this pose, the practitioner typically extends one leg back to form an inverted ""V"" shape, similar to what we see here. Additionally, the mention of being on a rock by the ocean suggests that it could be a variation often practiced outdoors for its calming effect, but the core posture matches Uttanasana well enough to make it the most appropriate choice from the provided list.",9,Child Pose,77,Wide-Legged Forward Bend
Child_Pose_or_Balasana_/331.jpg,"Description: The individual in the image is performing a yoga pose known as ""Camel Pose"" or Ustrasana. This posture involves kneeling on the floor with the toes tucked under and hips raised, creating an arch in the back while leaning forward to place hands flat on the mat behind.

Predicted Yoga Pose: Camel Pose",9,Child Pose,6,Camel Pose
Child_Pose_or_Balasana_/148.jpg,"Description: The image shows two individuals performing a yoga pose on separate green mats placed on a wooden floor. Both are in the same posture, which involves kneeling with their hands extended forward and heads hanging down towards the mat.

Predicted Yoga Pose: Downward-Facing Dog

Justification:
- The position of the body is characterized by an inverted V-shape.
- Hands are firmly planted on the ground shoulder-width apart.
- Knees are bent at approximately 90 degrees while hips rise up to align above the knees.
- Head hangs downward parallel to or slightly below the ground line formed by the arms and legs.
This description matches closely with ""Downward-Facing Dog,"" also known as Adho Mukha Svanasana in Sanskrit. It's a common pose used for stretching and warming up before more advanced poses.",9,Child Pose,17,Downward-Facing Dog
Cobra_Pose_or_Bhujangasana_/1_113.jpg,"Description: The individual is in a yoga pose where they are lying on their stomach with legs extended straight behind them. Their arms are bent at the elbows, and hands are placed near the lower abdomen or hips. The head is turned to one side, possibly looking down towards the floor.

Predicted Yoga Pose: Cobra Pose (Bhujangasana)

Justification:
- The body position matches that of the Cobra Pose, which involves laying flat on the back with arms under the shoulders.
- The lifted chest and visible abdominal muscles indicate engagement similar to what occurs during this pose.
- Although not all aspects perfectly match due to variations among different yoga poses, the overall posture closely resembles the Cobra Pose from the provided classes list.",10,Cobra Pose,10,Cobra Pose
Cobra_Pose_or_Bhujangasana_/2_603.jpg,"Description: The individual is in a prone position on their hands and knees, with the body extended into an upward arch. Their arms are straight and positioned under the shoulders, supporting the upper body weight. The legs are stretched out behind them, forming a line parallel to the ground. This pose resembles a combination of Downward-Facing Dog and Cobra Pose.

Predicted Yoga Pose: Dolphin Plank Pose

Explanation: The described posture closely matches ""Dolphin Plank Pose"" from the list provided. In this pose, the person supports their body on their forearms rather than palms, which aligns with the description given for the image. Additionally, the extension of the spine and the alignment of the limbs contribute further evidence that this is indeed the Dolphin Plank Pose.",10,Cobra Pose,15,Dolphin Plank Pose
Cobra_Pose_or_Bhujangasana_/1_87.jpg,"Description: The individual is lying on their stomach with arms extended forward, hands clasped together. They are in a prone position on a yoga mat, appearing to be engaged in a backbend or preparatory pose for more advanced movements.

Predicted Yoga Pose: Cobra Pose

Justification:
- The person's body alignment suggests they are lifting the upper torso off the ground.
- Their head and chest appear elevated compared to their hips, indicating a backward arching motion typical of the Cobra Pose (Bhujangasana).
- This posture helps prepare the spine and shoulders before moving into deeper backbends like Camel Pose or Boat Pose.",10,Cobra Pose,10,Cobra Pose
Cobra_Pose_or_Bhujangasana_/2_205.jpg,"Description: The individual is lying on their stomach with the legs extended straight behind them. Their arms are positioned under the shoulders, supporting the upper body slightly off the ground. This pose appears to be a variation of the Cobra Pose (Bhujangasana), where the focus seems to be more on stretching and lengthening the spine rather than lifting it fully.

Predicted Yoga Pose: Cobra Pose

Justification:
- The person's torso is lifted from the mat while keeping contact at the hands.
- There is an emphasis on extending the back muscles which aligns closely with the Cobra Pose.
- The position does not involve full spinal arching as in some other poses listed but maintains the essence of stretching the spine forward.",10,Cobra Pose,10,Cobra Pose
Cobra_Pose_or_Bhujangasana_/2_506.jpg,"Description: The individual is in a pose that involves lying on their stomach with the forearms and toes planted firmly on the ground. Their legs are extended straight back, parallel to each other and perpendicular to the arms. This position resembles an inverted V-shape or bridge-like structure.

Predicted Yoga Pose: Bridge Pose",10,Cobra Pose,5,Bridge Pose
Cobra_Pose_or_Bhujangasana_/1_614.jpg,"Description: The image depicts a person performing the Cobra Pose (Bhujangasana) on a yoga mat. The individual is lying prone with their arms extended forward, supporting their upper body by pressing against the floor. Their legs are straight and firmly planted on the ground, while their head is lifted slightly upward but still in line with the spine.

Predicted Yoga Pose: Cobra Pose",10,Cobra Pose,10,Cobra Pose
Cobra_Pose_or_Bhujangasana_/3_425.jpg,"Description: The individual is performing the Upward Facing Dog pose, also known as Urdhva Mukha Svanasana. They are on a yellow yoga mat in an indoor setting with light-colored walls and flooring. Their body forms an inverted 'V' shape, supported by their hands flat on the mat under their shoulders and palms pressed firmly against it. The legs extend straight back with toes pointed downward.

Predicted Yoga Pose: Upward-Facing Dog",10,Cobra Pose,Bilinmiyor,Bilinmiyor
Cobra_Pose_or_Bhujangasana_/2_141.jpg,"Description: The individual is in a seated position with their legs extended straight out behind them. Their torso is bent forward, and they are reaching backward to grasp the tops of their feet or ankles. This pose involves significant flexibility in the spine and hamstrings.

Predicted Yoga Pose: Camel Pose (Ustrasana)",10,Cobra Pose,6,Camel Pose
Cobra_Pose_or_Bhujangasana_/1_251.jpg,"Description: The woman is lying on her stomach with legs extended and feet flexed, supported by an orange yoga mat. Her arms are bent at the elbows, palms facing upwards, positioned near her lower back. She appears to be in a bridge pose variation where she lifts part of her body off the ground using her upper back muscles.

Predicted Yoga Pose: Bridge Pose",10,Cobra Pose,5,Bridge Pose
Cobra_Pose_or_Bhujangasana_/3_239.jpg,"Description: The individual is in a yoga pose that resembles the ""Cobra Pose"" or ""Bhujangasana."" This posture involves lying on their stomach with hands placed under the shoulders, lifting the chest off the ground while keeping hips and legs grounded. The back is arched upwards, creating an S-shape of the body.

Predicted Yoga Pose: Cobra Pose",10,Cobra Pose,10,Cobra Pose
Cobra_Pose_or_Bhujangasana_/3_502.jpg,"Description: The image depicts a person performing the Urdhva Mukha Svanasana, also known as Upward-Facing Dog Pose. This pose involves lying face down on a yoga mat with hands and feet firmly planted on the ground. The body is lifted into an arch, with the chest opened upwards towards the sky while maintaining a straight line from head to heels.

Predicted Yoga Pose: Camel Pose

Explanation: While the exact name ""Camel Pose"" (Ustrasana) isn't listed in the provided classes, it shares similarities with the described posture of extending the spine backward and opening the chest. Both poses involve lifting the torso away from the legs, creating a forward bend that can be adjusted for different levels of intensity and flexibility.",10,Cobra Pose,6,Camel Pose
