path,raw_output,true_class_id,true_class_name,predicted_class_id,predicted_class_name
Corpse_Pose_or_Savasana_/231.jpg,"Description: The person is lying on their back on a yoga mat, with knees bent and feet flat on the ground. The hands are resting on the mat near the hips, and the individual is gazing upwards with a relaxed expression. This posture is characteristic of a position aimed at deep relaxation and is commonly practiced outdoors.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/228.jpg,"Description: A person is lying on their back, completely flat on a yoga mat. Their arms are resting along the body with palms facing down. Legs are straight, and toes are pointing slightly upwards. The entire body is relaxed and symmetrical.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/549.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Corpse_Pose_or_Savasana_/549.jpg',12,Corpse Pose,Bilinmiyor,Bilinmiyor
Corpse_Pose_or_Savasana_/344.jpg,"Description: A person is lying flat on their back on a yoga mat, with arms relaxed by their sides and legs extended straight. The body is in a completely relaxed position, mimicking a state of rest or relaxation. The head is turned slightly to one side.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/318.jpg,"Description: The image shows a person lying flat on their back on a yoga mat with arms by their sides and legs extended, which is a typical posture for relaxation and deep rest.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/497.jpg,"Description: The image shows a person lying flat on their back on a yoga mat in a grassy area. Their arms are resting alongside their body, with the palms facing downward, and their legs are extended straight out. The person appears to be in a relaxed state, which suggests a resting or meditative posture.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/350.jpg,"Description: The image shows a person lying on their back on a flat surface. The arms are relaxed by the sides, and the legs are straight out. This is a very relaxed body position, often associated with complete rest.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/542.jpg,"Description: The individual is lying flat on their back on a yoga mat with arms extended out to the sides and palms facing up. Their legs are straight, and their feet are relaxed and slightly turned outward. This position is characterized by a relaxed and supine alignment, often used for restful meditation or relaxation.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/537.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Corpse_Pose_or_Savasana_/537.jpg',12,Corpse Pose,Bilinmiyor,Bilinmiyor
Corpse_Pose_or_Savasana_/301.jpg,"Description: The individual is lying flat on their back on a yoga mat, with arms relaxed by their sides and legs extended straight. The body is in a fully relaxed position, with an overarching focus on complete ease and stillness.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/579.jpg,"Description: The image shows a person lying on their back on a blue yoga mat. The person's head is tilted slightly upwards, and their eyes are closed. The arms are relaxed alongside the body, with palms facing down. The legs are straight and together, resting on the ground. The location appears to be outdoors, with grass and a blurry natural background visible.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/173.jpg,"Description: The image shows a person lying on their back on a yoga mat with legs extended and arms resting at their sides. The body is fully relaxed, with closed eyes and a neutral facial expression. The posture resembles one of resting or deep relaxation, often used for meditation or to unwind. 

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/218.jpg,"Description: The person is lying flat on their back on a mat with arms extended to the sides and legs straight, resembling a pose commonly used for relaxation.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/455.jpg,"Description: In the image, there are a few individuals lying on their backs on yoga mats with their arms placed beside them and legs relaxed. They appear to be in a passive, relaxed position with their eyes closed or looking upwards. The environment suggests a classroom or studio setting typical for yoga practice. 

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/558.jpg,"Description: The image shows three individuals lying flat on their backs in a relaxed, supine position. Their arms are placed gently along their sides, and their eyes are closed, indicating a state of rest or meditation. This posture is typically associated with relaxation and is often used at the end of a yoga session.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/3.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Corpse_Pose_or_Savasana_/3.jpg',12,Corpse Pose,Bilinmiyor,Bilinmiyor
Corpse_Pose_or_Savasana_/129.jpg,"Description: The image shows a group of people lying on yoga mats on a wooden floor, with their bodies fully extended and relaxed. They are in a supine position, with arms resting beside or slightly away from their bodies and eyes closed. This pose is characterized by a completely passive and relaxed posture, often used for relaxation or meditation.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Corpse_Pose_or_Savasana_/433.jpg,"Description: The person in the image is lying flat on their back with arms extended alongside their body and legs straight. The body is fully relaxed and stretched out on a yoga mat.

Predicted Yoga Pose: Corpse Pose",12,Corpse Pose,12,Corpse Pose
Cow_Face_Pose_or_Gomukhasana_/552.jpg,"Description: The person in the image is sitting on the floor with legs crossed and feet tucked under their seat. Their arms are raised above their head, with palms pressed together in a prayer-like position. This is indicative of a seated yoga pose involving crossed legs and raised, joined hands.

Predicted Yoga Pose: Seated Forward Bend",13,Cow Face Pose,52,Seated Forward Bend
Cow_Face_Pose_or_Gomukhasana_/124.jpg,"Description: The person is seated with their legs crossed and one arm raised to stretch over the head. The torso is slightly twisted to one side, with the opposite hand near the raised knee.

Predicted Yoga Pose: Bharadvaja's Twist",13,Cow Face Pose,1,Bharadvaja's Twist
Cow_Face_Pose_or_Gomukhasana_/257.jpg,"Description: The person is sitting cross-legged on the floor. One arm is raised above the head and the other arm is tucked behind, with the hand resting on the head. The person appears to be in a meditative pose.

Predicted Yoga Pose: Easy Sitting Pose",13,Cow Face Pose,57,Easy Sitting Pose
Cow_Face_Pose_or_Gomukhasana_/294.jpg,"Description: The person in the image is sitting on their heels with their back straight and their arms extended upwards behind them, clasping their hands together. Their head is down, and their torso seems to be twisting slightly to the right. Their knees are apart, forming a wide base. This posture suggests a stretch along the spine and hips, typical of a seated twist pose.

Predicted Yoga Pose: Cow Face Pose",13,Cow Face Pose,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/46.jpg,"Description: The person is seated on a yoga mat with their legs bent and soles touching each other, forming a diamond shape with their feet. Their hands are placed on their feet, and they are sitting upright with their back straight.

Predicted Yoga Pose: Bound Angle Pose",13,Cow Face Pose,3,Bound Angle Pose
Cow_Face_Pose_or_Gomukhasana_/430.jpg,"Description: The image depicts two individuals sitting in a cross-legged position with their hands in a prayer position, commonly known as Anjali Mudra. Both individuals are seated on yoga mats. Their bodies are erect and legs are folded, ensuring their feet are tucked close to their hips. Their eyes are closed, contributing to a meditative posture.

Predicted Yoga Pose: Easy Sitting Pose",13,Cow Face Pose,57,Easy Sitting Pose
Cow_Face_Pose_or_Gomukhasana_/358.jpg,"Description: The image shows a person seated on a yoga mat with their legs crossed and knees bent. The soles of their feet are touching, and their hands rest gently on their feet. The person's back is straight, and they appear relaxed.

Predicted Yoga Pose: Bound Angle Pose",13,Cow Face Pose,3,Bound Angle Pose
Cow_Face_Pose_or_Gomukhasana_/191.jpg,"Description: The individual is seated with one leg crossed over the other, with the right hand placed on the head and the left hand placed behind, in a twisting motion. The posture is distinctly sideways with knees pressed toward the floor.

Predicted Yoga Pose: Bharadvaja's Twist",13,Cow Face Pose,1,Bharadvaja's Twist
Cow_Face_Pose_or_Gomukhasana_/246.jpg,"Description: The image shows three individuals practicing a yoga pose in a studio setting. All participants are seated on their mats with their legs folded to the sides in a butterfly position, soles of their feet together, and knees bent outwards. They are sitting upright with their backs straight and have their hands pressed together in a prayer position in front of their chests.

Predicted Yoga Pose: Baddha Konasana (Bound Angle Pose)",13,Cow Face Pose,Bilinmiyor,Bilinmiyor
Cow_Face_Pose_or_Gomukhasana_/31.jpg,"Description: A woman is sitting on a blue mat outdoors with one leg bent and the foot resting against the opposite inner thigh while her back is upright. Her right arm is stretched upwards, and her left arm is extended backward, parallel to the ground. This position exhibits a twist in her torso.

Predicted Yoga Pose: Bharadvaja's Twist",13,Cow Face Pose,1,Bharadvaja's Twist
Cow_Face_Pose_or_Gomukhasana_/182.jpg,"Description: The person is seated on the floor with legs crossed. Their right leg is bent with the foot resting near the left hip, and the left leg is extended and bent with the foot resting near the right hip. Both hands are raised, with the right hand clasping the left elbow and the left hand clasping the right elbow behind the back of the head. The person is smiling and appears to be in a meditation or stretching posture.

Predicted Yoga Pose: Cow Face Pose",13,Cow Face Pose,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/116.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Cow_Face_Pose_or_Gomukhasana_/116.jpg',13,Cow Face Pose,Bilinmiyor,Bilinmiyor
Cow_Face_Pose_or_Gomukhasana_/244.jpg,"Description: The image shows a woman sitting on a yoga mat with her right foot flat on the ground and the left knee bent, with the left foot resting on the inner right thigh. She is leaning back slightly and has her right arm raised, reaching diagonally across her body towards her left shoulder.

Predicted Yoga Pose: Bound Angle Pose",13,Cow Face Pose,3,Bound Angle Pose
Cow_Face_Pose_or_Gomukhasana_/465.jpg,"Description: The image shows a person in a kneeling position on grass, with their right leg bent outward to the side and supported by the foot. The left leg is bent under the left hip with the left foot resting behind the left knee. Their torso is upright, and both hands are placed behind their head with the elbows pointing outward.

Predicted Yoga Pose: Bound Angle Pose",13,Cow Face Pose,3,Bound Angle Pose
Cow_Face_Pose_or_Gomukhasana_/208.jpg,"Description: The person in the image is sitting cross-legged with one arm raised above their head. Their hand is holding the opposite ear, with their legs extended outwards in a seated position. This posture suggests a seated yoga pose commonly practiced for stretching and relaxation.

Predicted Yoga Pose: Bharadvaja's Twist",13,Cow Face Pose,1,Bharadvaja's Twist
Cow_Face_Pose_or_Gomukhasana_/520.jpg,"Description: Two individuals are sitting on the ground against a wooden wall. They are in a cross-legged position with their right and left legs folded to the opposite side. Both have their arms extended upwards, reaching towards the sky with their palms together.

Predicted Yoga Pose: Easy Sitting Pose",13,Cow Face Pose,57,Easy Sitting Pose
Cow_Face_Pose_or_Gomukhasana_/499.jpg,"Description: The person is sitting cross-legged on the floor with their back upright. Their arms are raised above their head, and their hands are clasped together, touching their forehead in a prayer-like position. The person is wearing a white tank top and leggings. This posture suggests a meditative and calming yoga pose.

Predicted Yoga Pose: Easy Sitting Pose (Sukhasana) combined with a prayer hand position, but traditionally, the prayer position with cross-legged sitting can be considered as a variation of **Seated Forward Bend** or simply a meditative posture in Sukhasana with Anjali Mudra (prayer gesture). However, the closest standard yoga pose from the given list is **Seated Forward Bend** since it often includes similar elements.

If a specific known pose must be chosen from the list:

Predicted Yoga Pose: Seated Forward Bend",13,Cow Face Pose,57,Easy Sitting Pose
Cow_Face_Pose_or_Gomukhasana_/11.jpg,"Description: 
The image shows a person sitting cross-legged with both knees bent and the feet of each leg placed near the opposite armpits. Their right arm is bent, with the right hand reaching behind the back to grasp the left foot or ankle, while the left arm reaches up and over the shoulder, aiming to hold the right foot or ankle. The body position is symmetrical and both knees are stacked on top of each other. This pose appears to be designed to stretch the shoulders and hips.

Predicted Yoga Pose: Cow Face Pose",13,Cow Face Pose,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/177.jpg,"Description: The image shows a person sitting on a yoga mat with one leg bent and the other leg crossed over the bent knee, creating a diamond shape. The left arm is extended upwards, and the left hand grasps the raised arm's elbow behind the head. The person's back is straight, and they appear to be stretching upwards and towards the opposite side.

Predicted Yoga Pose: Bound Angle Pose",13,Cow Face Pose,3,Bound Angle Pose
Cow_Face_Pose_or_Gomukhasana_/174.jpg,"Description: In the image, a person is seated with their legs crossed in a traditional cross-legged position. They are stretching one arm upwards and bending it to place the hand behind their head, while smiling. Their back is upright and straight, indicating a balanced and relaxed posture.

Predicted Yoga Pose: Easy Sitting Pose (Sukhasana) with an arm stretch",13,Cow Face Pose,57,Easy Sitting Pose
Cow_Face_Pose_or_Gomukhasana_/322.jpg,"Description: The image shows a person sitting on the floor with legs crossed, right arm draped around the upper body, and left hand resting behind the neck. The individual is looking towards the camera with feet bent outward, toes pointing to the sides. This pose seems to involve the torso twisted.

Predicted Yoga Pose: Bharadvaja's Twist",13,Cow Face Pose,1,Bharadvaja's Twist
Cow_Face_Pose_or_Gomukhasana_/299.jpg,"Description: The person is seated on a mat with their legs crossed and one foot tucked under the opposite thigh. They are reaching one arm upwards while the other arm is not visible in the image, indicating it may be extended behind or along the body. The back is straight, and the head is tilted slightly upwards towards the extended arm, implying an emphasis on spinal extension and flexibility.

Predicted Yoga Pose: Easy Sitting Pose",13,Cow Face Pose,57,Easy Sitting Pose
Cow_Face_Pose_or_Gomukhasana_/308.jpg,"Description: The individual is sitting cross-legged on a mat outdoors, with her back straight and shoulders relaxed. Her hands are resting on her knees, with palms facing downward. Her eyes are closed or looking upward, suggesting a meditative or restful state.

Predicted Yoga Pose: Easy Sitting Pose",13,Cow Face Pose,57,Easy Sitting Pose
Cow_Face_Pose_or_Gomukhasana_/484.jpg,"Description: The person is sitting in a cross-legged position with both arms extending out to the sides, parallel to the ground. The torso is upright, and they appear to be seated on a yoga mat outside. Their legs are crossed in a comfortable seated style.

Predicted Yoga Pose: Easy Sitting Pose",13,Cow Face Pose,57,Easy Sitting Pose
Cow_Face_Pose_or_Gomukhasana_/102.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Cow_Face_Pose_or_Gomukhasana_/102.jpg',13,Cow Face Pose,Bilinmiyor,Bilinmiyor
Cow_Face_Pose_or_Gomukhasana_/1.jpg,"Description: The individual in the image is sitting cross-legged on a green mat against a plain light background. Their left foot is resting on the right thigh, and the right foot is on the left thigh, forming an angle with the knees towards the ground. One arm is bent, with the hand reaching upwards to hold their raised left foot, while the other arm is resting against the opposite knee. The person's eyes are gently closed, suggesting a meditative or relaxed state.

Predicted Yoga Pose: Easy Sitting Pose",13,Cow Face Pose,57,Easy Sitting Pose
Cow_Face_Pose_or_Gomukhasana_/384.jpg,"Description: The person is seated on a red mat against a brick wall background. Their legs are crossed, with one leg bent over the other in a traditional cross-legged position. Their back is upright and straight, and one arm is raised and bent at the elbow, with the hand placed on the back of the head. The other arm is not visible in the image. The person's gaze is forward and slightly downward.

Predicted Yoga Pose: Bharadvaja's Twist",13,Cow Face Pose,1,Bharadvaja's Twist
Cow_Face_Pose_or_Gomukhasana_/5.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Cow_Face_Pose_or_Gomukhasana_/5.jpg',13,Cow Face Pose,Bilinmiyor,Bilinmiyor
Cow_Face_Pose_or_Gomukhasana_/176.jpg,"Description: In the image, the individual is sitting on a yoga mat with their legs crossed. The right arm is bent behind the back, with the left arm reaching up and clasping the right wrist, creating a stretch near the upper back area. The back is straight, and the individual is smiling.

Predicted Yoga Pose: Cow Face Pose",13,Cow Face Pose,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/307.jpg,"Description: The person is seated on a yoga mat with one ankle resting on the opposite thigh, creating a figure-four shape. They are reaching back with one arm to grab the raised foot, while the other arm is bent, with the hand placed on the raised knee. The torso is twisted towards the raised knee, indicating a spinal rotation.

Predicted Yoga Pose: Bharadvaja's Twist",13,Cow Face Pose,1,Bharadvaja's Twist
Cow_Face_Pose_or_Gomukhasana_/579.jpg,"Description: The image shows a person sitting cross-legged on the ground with their back straight. One arm is raised above the head, bending the elbow so that the hand touches the opposite shoulder. The other arm is resting on the knee, and the legs are bent in a cross-legged position. The person is in a peaceful and meditative posture.

Predicted Yoga Pose: Bharadvaja's Twist",13,Cow Face Pose,1,Bharadvaja's Twist
Cow_Face_Pose_or_Gomukhasana_/279.jpg,"Description: The image shows a person performing a yoga pose with their back turned towards the camera. They are seated on a yoga mat, bending forward while reaching one arm underneath to grasp their opposite elbow, and the other arm is reaching back to touch the opposite hand. Their knees are bent, suggesting the pose might be a variation involving seated twists.

Predicted Yoga Pose: Cow Face Pose",13,Cow Face Pose,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/369.jpg,"Description: The person in the image is sitting on a yoga mat with their legs bent and feet resting on the mat. Their back is upright, and one arm is raised above the head, bending at the elbow, while the other arm is relaxed by the side.

Predicted Yoga Pose: Easy Sitting Pose",13,Cow Face Pose,57,Easy Sitting Pose
Crane_(Crow)_Pose_or_Bakasana_/1_534.jpg,"Description: The person is on a yoga mat on a sandy beach, in a horizontal plank-like position with their hands flat on the sand, legs extended behind them, and hips elevated in the air. Their gaze is downward toward the mat. It resembles a modified exercise or yoga position often used for strength and balance.

Predicted Yoga Pose: Dolphin Pose",14,Crane (Crow) Pose,15,Dolphin Plank Pose
Crane_(Crow)_Pose_or_Bakasana_/2_583.jpg,"Description: A person is in a yoga pose on a blue mat on a sandy beach, with clear blue water and sky in the background. The individual is in an inverted position with their hands firmly on the mat, shoulders aligned with wrists, and hips reaching upwards. Their legs are straight and extended vertically in the air, forming a triangle with the ground.

Predicted Yoga Pose: Handstand Pose",14,Crane (Crow) Pose,32,Handstand Pose
Crane_(Crow)_Pose_or_Bakasana_/2_529.jpg,"Description: The image shows a person performing a yoga pose on a mat. The individual is on their forearms with their legs extended upwards and touching the wall. The hips are lifted high, and the forehead is resting on the mat, creating an inverted ""V"" shape with the body.

Predicted Yoga Pose: Downward-Facing Dog",14,Crane (Crow) Pose,17,Downward-Facing Dog
Crane_(Crow)_Pose_or_Bakasana_/1_338.jpg,"Description: The person is in a yoga pose on a grassy field under a clear sky. They are in a forward-facing position with their hands and feet on the ground, forming an inverted V-shape with their body. The arms are straight, and the back is arched in a downward position.

Predicted Yoga Pose: Downward-Facing Dog",14,Crane (Crow) Pose,17,Downward-Facing Dog
Crane_(Crow)_Pose_or_Bakasana_/1_498.jpg,"Description: The person is performing a yoga pose on a beach. They are balancing on their hands with their knees touching their elbows, resembling the typical form of a yoga inversion. The body is inverted, and the feet are near the head, while the back is arched.

Predicted Yoga Pose: Handstand Pose",14,Crane (Crow) Pose,32,Handstand Pose
Crane_(Crow)_Pose_or_Bakasana_/1_538.jpg,"Description: The individual is in a dynamic, forward-leaning position with their hands and feet placed on the ground. The knees are bent, and the back is arched, forming an inverted V shape with the body parallel to the floor. This position suggests a posture that requires significant balance and strength.

Predicted Yoga Pose: Dolphin Plank Pose",14,Crane (Crow) Pose,15,Dolphin Plank Pose
Crane_(Crow)_Pose_or_Bakasana_/1_258.jpg,"Description: In the image, the person is positioned with one hand and the opposite foot touching the floor for support. Their body is upside down with their knees bent and lifted upward, similar to a one-handed handstand. Their other foot is raised in the air, and they are leaning forward on one hand.

Predicted Yoga Pose: Crow (Crane) Pose",14,Crane (Crow) Pose,Bilinmiyor,Bilinmiyor
Crane_(Crow)_Pose_or_Bakasana_/1_75.jpg,"Description: In the image, an individual is seen in a yoga pose where they are bending forward with their hands touching their feet and their head approaching their knees. The person's back appears to be arched upwards, and their arms are reaching down, touching the mat near their feet. The pose requires significant flexibility and balance.

Predicted Yoga Pose: Downward-Facing Dog",14,Crane (Crow) Pose,17,Downward-Facing Dog
Crane_(Crow)_Pose_or_Bakasana_/1_47.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Crane_(Crow)_Pose_or_Bakasana_/1_47.jpg',14,Crane (Crow) Pose,Bilinmiyor,Bilinmiyor
Crane_(Crow)_Pose_or_Bakasana_/1_427.jpg,"Description: The image shows the silhouette of a person in a yoga pose against a dark background with a bright light source behind them. The person is bent forward, with one leg extended backward and lifted, forming an almost vertical line. They have one arm extended forward and the other hand touching the ground for balance. This pose resembles stretching backward while maintaining balance on one hand and one foot.

Predicted Yoga Pose: Half Moon Pose",14,Crane (Crow) Pose,30,Half Lord of the Fishes Pose
Crane_(Crow)_Pose_or_Bakasana_/2_588.jpg,"Description : The person in the image is performing a yoga pose where they are balancing on one hand and the crown of their head with both legs bent and lifted in the air. The knees are close to the torso, and the head is upside down. This pose closely resembles an advanced arm balance.

Predicted Yoga Pose : Crow Pose (or Crane Pose)",14,Crane (Crow) Pose,Bilinmiyor,Bilinmiyor
Crane_(Crow)_Pose_or_Bakasana_/1_275.jpg,"Description : The individual in the image is in a yoga pose, supported on the hands and forearms. The body is inverted in a handstand-like position. The legs are bent at the knees and held together, reaching towards the head, and the feet are pointing upwards. The pose demonstrates significant balance and core strength, with the back straight and the head facing downwards towards the ground.

Predicted Yoga Pose : Handstand Pose",14,Crane (Crow) Pose,Bilinmiyor,Bilinmiyor
Crane_(Crow)_Pose_or_Bakasana_/1_104.jpg,"Description: The image shows a person submerged up to the shoulders in water, with arms reaching down into the water and legs folded up towards the abdomen. The posture is akin to a seated position with bent knees in a shallow pool, creating a position that looks like a fetal or curled-up pose.

Predicted Yoga Pose: Child Pose",14,Crane (Crow) Pose,9,Child Pose
Crane_(Crow)_Pose_or_Bakasana_/1_408.jpg,"Description: The individual in the image is performing a yoga pose on a pink mat on a snowy surface. Her body is in a horizontal plane, with her hands and feet firmly positioned on the mat, supporting her weight. Her body forms a straight line, parallel to the ground. This position is reminiscent of a push-up, with a slight variation as her hips are elevated, and her back appears to be straight.

Predicted Yoga Pose: Dolphin Plank Pose",14,Crane (Crow) Pose,15,Dolphin Plank Pose
Crane_(Crow)_Pose_or_Bakasana_/1_530.jpg,"Description: The individual is in a pose where their body is parallel to the ground. They are positioned on their hands and knees, with their legs bent at the knees and feet lifted off the ground, while their back is arched and their head is facing downward. The arms are straight, supporting the upper body, and the knees are close together.

Predicted Yoga Pose: Dolphin Pose",14,Crane (Crow) Pose,15,Dolphin Plank Pose
Crane_(Crow)_Pose_or_Bakasana_/1_436.jpg,"Description: The image shows two individuals performing different yoga poses. The person on the left is in a low squat with hands placed on the ground and their back slightly arched, resembling a bird in a squatting position. The person on the right is balancing on their forearms with their legs bent and feet near the hands, also mimicking a bird-like posture. 

Predicted Yoga Pose: Crane (Crow) Pose",14,Crane (Crow) Pose,14,Crane (Crow) Pose
Crane_(Crow)_Pose_or_Bakasana_/1_232.jpg,"Description: The individual is balancing on their upper arms with their hands flat on the ground. Both feet are lifted off the floor and are being held together by each other just above the head, forming a shape akin to the letter V or similar to the beak of a bird.

Predicted Yoga Pose: Crane (Crow) Pose",14,Crane (Crow) Pose,14,Crane (Crow) Pose
Crane_(Crow)_Pose_or_Bakasana_/1_311.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Crane_(Crow)_Pose_or_Bakasana_/1_311.jpg',14,Crane (Crow) Pose,Bilinmiyor,Bilinmiyor
Crane_(Crow)_Pose_or_Bakasana_/1_509.jpg,"Description: The image shows a silhouette of a person performing a yoga pose with their hands and feet touching the ground. Their body is in an inverted V-shape with their head positioned between their arms. The person's pose is characterized by straight legs and a spine forming a concave curve.

Predicted Yoga Pose: Downward-Facing Dog",14,Crane (Crow) Pose,17,Downward-Facing Dog
Crane_(Crow)_Pose_or_Bakasana_/1_82.jpg,"Description: The person is in a challenging inverted position with their hands firmly placed on a yoga mat, directly under their shoulders. Their legs are extended backward and joined at the feet. The hips are pushed towards the ceiling, forming an inverted V-shape, and the body is in a straight line from the heels to the head. Their hair is tied back, possibly to avoid interference during the pose. The background consists of a white brick wall, and they are wearing tight, form-fitting athletic attire.

Predicted Yoga Pose: Handstand Pose",14,Crane (Crow) Pose,32,Handstand Pose
Crane_(Crow)_Pose_or_Bakasana_/1_599.jpg,"Description: The image shows a person in a yoga pose on hands and feet. The body is arched backward with the knees bent and the feet lifted off the ground, close to the buttocks, forming an inverted V shape. The head is facing downward.

Predicted Yoga Pose: Dolphin Plank Pose",14,Crane (Crow) Pose,15,Dolphin Plank Pose
Crane_(Crow)_Pose_or_Bakasana_/1_107.jpg,"Description: The individual is in an inverted position with their hands placed on the ground, supporting their body. Their legs are bent at the knees and positioned overhead. The torso appears horizontal while balancing the feet near the hands. This posture requires significant upper body strength and core control.

Predicted Yoga Pose: Handstand Pose",14,Crane (Crow) Pose,32,Handstand Pose
Crane_(Crow)_Pose_or_Bakasana_/1_593.jpg,"Description: The image shows a person performing a yoga pose where both hands are on the ground, forming a mirror image with the legs lifted and bent at the knees. The knees are brought together while the feet are spread apart, touching the ground near the hands. This posture focuses on balance and flexibility, supported by the forearms.

Predicted Yoga Pose: Frog Pose",14,Crane (Crow) Pose,27,Frog Pose
Crane_(Crow)_Pose_or_Bakasana_/1_611.jpg,"Description: The image shows a person performing a yoga pose on a rocky surface by the water with a boat in the background. The person is bending forward with one leg raised and tucked close to the torso, balancing on both hands placed on the rock. The body is inverted, resembling an upside-down ""V"" shape, with their head hanging downward near the ground.

Predicted Yoga Pose: Handstand Pose",14,Crane (Crow) Pose,32,Handstand Pose
Crane_(Crow)_Pose_or_Bakasana_/1_16.jpg,"Description: The image shows a person in a yoga pose, mirrored to create a symmetrical effect. The person's legs are split and bent, with each foot touching opposite sides of the room. The body is forming an inverted V-shape with hands on the floor. The pose demonstrates significant flexibility in the hips and back.

Predicted Yoga Pose: Split Pose",14,Crane (Crow) Pose,58,Split Pose
Crane_(Crow)_Pose_or_Bakasana_/1_504.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Crane_(Crow)_Pose_or_Bakasana_/1_504.jpg',14,Crane (Crow) Pose,Bilinmiyor,Bilinmiyor
Crane_(Crow)_Pose_or_Bakasana_/2_451.jpg,"Description: The person is positioned on all fours with their arms extended forward, one leg extended straight back in the air, and the other knee on the ground. The head and neck are extended forward in alignment with the arms, and the gaze may be directed towards one hand, suggesting a pose balancing on the forearms and feet.

Predicted Yoga Pose: Crow (Crow) Pose",14,Crane (Crow) Pose,Bilinmiyor,Bilinmiyor
Crane_(Crow)_Pose_or_Bakasana_/1_405.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Crane_(Crow)_Pose_or_Bakasana_/1_405.jpg',14,Crane (Crow) Pose,Bilinmiyor,Bilinmiyor
Crane_(Crow)_Pose_or_Bakasana_/1_215.jpg,"Description: The image shows a person performing a yoga pose on a mat with a scenic background of greenery and the ocean. The individual is in a bent-over position, with their hands on the mat, knees lifted off the ground, feet resting on their hands, and torso almost parallel to the ground. This posture is indicative of a balance pose, focusing on balance and core engagement.

Predicted Yoga Pose: Crane (Crow) Pose",14,Crane (Crow) Pose,14,Crane (Crow) Pose
Crane_(Crow)_Pose_or_Bakasana_/1_478.jpg,"Description: The person is on a wooden floor in a quadruped position. Both hands and knees are on the ground, with the knees positioned below the hips and the hands slightly in front. The back is arched downward, with the head lifted, creating a slight curve resembling a 'C'.

Predicted Yoga Pose: Camel Pose",14,Crane (Crow) Pose,6,Camel Pose
Crane_(Crow)_Pose_or_Bakasana_/1_61.jpg,"Description: The image shows a person performing a yoga pose on a blue mat. The individual is positioned with both hands on the mat, with the torso bent forward, and one leg lifted into the air, bent at the knee and tucked close to the torso. The lifted leg is held by the hand opposite to the leg, creating a rotational effect. The body is in an inverted V-shape with the head down.

Predicted Yoga Pose: Crow (Crane) Pose",14,Crane (Crow) Pose,Bilinmiyor,Bilinmiyor
Crane_(Crow)_Pose_or_Bakasana_/1_290.jpg,"Description: The person in the image is in a yoga pose where they are balancing on their hands and the balls of their feet. They are leaning forward slightly with their knees resting on their upper arms, torso parallel to the ground, and forming a straight line from hands to heels. 

Predicted Yoga Pose: Warrior III Pose",14,Crane (Crow) Pose,73,Warrior III Pose
