path,raw_output,true_class_id,true_class_name,predicted_class_id,predicted_class_name,predicted_class_id,predicted_class_name,predicted_class_id,predicted_class_name,predicted_class_id,predicted_class_name
Eagle_Pose_or_Garudasana_/592.jpg,"Descriptionition: The individual is standing on one leg with the other leg bent and raised behind them. They have their hands together above their head, pressing their palms together. The body is slightly leaning forward, indicating balance and stretching. Their torso is upright, and their head is tilted slightly back, showing focus and stability.

Predicted Yoga Pose: Tree Pose (Vrikshasana)",18,Eagle Pose,68,Tree Pose,68,Tree Pose,68,Tree Pose,68,Tree Pose
Eagle_Pose_or_Garudasana_/46.jpg,"Descriptionition: The person is in a standing pose with the feet about about hip-width apart, knees slightly bent. Their body is slightly leaned forward, and the arms are extended upwards and together, with palms pressed together. The legs appear straight.

Predicted Yoga Pose: Chair Pose",18,Eagle Pose,8,Chair Pose,8,Chair Pose,8,Chair Pose,8,Chair Pose
Eagle_Pose_or_Garudasana_/464.jpg,"Descriptioniption: The individual is performing an elevated one-leg stand with their arms lifted above their head. Their body is in a balance posture, with one leg bent and the foot resting on the opposite thigh, while the other leg is extended behind them. The torso is upright and slightly tilted forward to maintain balance. This posture suggests a blend of strength, balance, and grace.

Predicted Yoga Pose: Crane (Crow) Pose (11)",18,Eagle Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose
Eagle_Pose_or_Garudasana_/84.jpg,"Descriptioniption: The individual is standing on one leg with the other leg bent upward behind them, foot holding onto the opposite forearm. The raised hand is making an ""OK"" sign. The otherr arm is extended, slightly liftinging the body upwards. The posture appears balanced and focused, with the back slightly ared and knees engaged.

Predicted Yoga Pose: Crane (Crow) Pose",18,Eagle Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose
Eagle_Pose_or_Garudasana_/179.jpg,"Descriptionption: The person's body is positioned in a dynamic yoga pose. Their feet are together, and their weight is placed firmly on one leg, which is slightly bent at the knees with the other foot lifted. The arms are raised upward and slightly backward, parallel to the shoulders, creating a balance within the pose. The upper body is slightly leaning forward, creating tension in the arms and legs. This pose requires a lot of balance, core engagement, and arm strength.

Predicted Yoga Pose: Crane (Crow) Pose",18,Eagle Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose
Eagle_Pose_or_Garudasana_/7.jpg,"Descriptioniption: The image shows a person performing a yoga pose on a green mat. The individual is standing on one leg, with the other leg bent and foot resting on their outer thigh. The arms are raised raised overhead, joined at the hands, suggesting a balancing posture. The torso is upright, and the head is slightly tilted forward.

Predicted Yoga Pose: Tree Pose",18,Eagle Pose,68,Tree Pose,68,Tree Pose,68,Tree Pose,68,Tree Pose
Eagle_Pose_or_Garudasana_/272.jpg,"Descriptionription: The individual is in a yoga pose with their right knee bent and foot placed near the left buttock, creating a standing forward bend while balancing on the left leg. The left leg is straight and firmly planted on the ground. The arms are positioned with palms together above the head, bringing focus on balance and grace.

Predicted Yoga Pose: Tree Pose (Vrksta Balasasana)",18,Eagle Pose,68,Tree Pose,68,Tree Pose,68,Tree Pose,68,Tree Pose
Eagle_Pose_or_Garudasana_/97.jpg,"Descriptioniption: The individual in the image is performing a yoga pose with their right foot standing firmly on the ground while their left foot is bent and lifted towards their right thigh. Their hands are pressed together in a prayer-like position above their head, and their torso is twisted slightly, creating a bridge-like structure from their arms to their bent leg. The person is wearing loose, comfortable clothing which allows for easy movement.

Predicted Yoga Pose: Tree Pose (Vrkska Pose)

The pose features a single-legged stance with the other foot placed against the standing leg and both hands pressed together in a prayer position, which is characteristic of the Vrkska Pose (Tree Pose).",18,Eagle Pose,68,Tree Pose,68,Tree Pose,68,Tree Pose,68,Tree Pose
Eagle_Pose_or_Garudasana_/454.jpg,"Descriptionition: The person is standing with one foot planted firmly on the ground and the other foot lifted, resting on the inner thigh of the standing leg. Their arms are are raised above their head, palms facing forward, suggesting balance and poise. The person's torso is leaned slightly forward but is upright, indicating engagement with core muscles. This pose is done outdoors with a scenic backdrop of mountains.

Predicted Yoga Pose: Crane (Crow) Pose

Justification: The pose closely matches the description of the Crane (Crow) Pose, characterized by standing on one leg with the other foot resting on the thigh of the standing leg and arms raised above the head.",18,Eagle Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose
Eagle_Pose_or_Garudasana_/354.jpg,"Descriptioniption: The individual is in a squatting position with their feet together, knees bent, and thighs parallel to the floor. Arms are lifted overhead with palms together. The body is angled slightly forward, maintaining an upright posture with core engaged. The feet are bare, and positioned on a yoga mat.

Predicted Yoga Pose: Chair Pose (Utkatasana)",18,Eagle Pose,8,Chair Pose,8,Chair Pose,8,Chair Pose,8,Chair Pose
Eagle_Pose_or_Garudasana_/448.jpg,"Descriptioniption: The person in the image is standing on one foot while the other other foot is held behind the knee. The arms are raised above the head, with the palms meeting together. The body is slightly leaned forward and the posture appears balanced and strong.

Predicted Yoga Pose: Chair Pose",18,Eagle Pose,8,Chair Pose,8,Chair Pose,8,Chair Pose,8,Chair Pose
Eagle_Pose_or_Garudasana_/25.jpg,"Descriptioniption: The image shows a person in an exercise or posture with one arm raised and extended. The right arm is bent at the elbow, with the hand placed over the left hand, which is stretched out with fingers extended. The person appears to be standing sideways and seems focused on maintaining the stretch or exercise position. The posture indicates a focus on arm and shoulder engagement, with the shoulders and upper back muscles visibly engaged.

Predicted Yoga Pose: Shoulder Pressing Pose",18,Eagle Pose,53,Shoulder-Pressing Pose,53,Shoulder-Pressing Pose,53,Shoulder-Pressing Pose,53,Shoulder-Pressing Pose
Eagle_Pose_or_Garudasana_/197.jpg,"Descriptionition: The person is standing on one leg with the other leg bent and the foot placed high on the inner thigh of the standing leg. The arms are raised overhead, with the palms pressed together and fingers extended upwards. The body is upright, and the legs and arms appear to be in a stable and balanced position.

Predicted Yoga Pose: Tree Pose (Vrksta Asana)",18,Eagle Pose,68,Tree Pose,68,Tree Pose,68,Tree Pose,68,Tree Pose
Eight-Angle_Pose_or_Astavakrasana_/405.jpg,"Descriptioniption: The person in the image is performing a yoga pose with their body extended horizontally parallel to the ground. They have their hands and feet placed on the ground, supporting their body. Their legs are bent at the knees, and their shins are stacked vertically, while their back is arched. The person is wearing a headband and a tank top, with their hair tied back. This pose is often recognized for its challenging balance and flexibility requirements.

Predicted Yoga Pose: Dolphin Plank Pose",19,Eight-Angle Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose
Eight-Angle_Pose_or_Astavakrasana_/346.jpg,"Descriptionition: The person in the image is performing a challenging yoga pose that involves a modified plank position. They are on all fours with their hands shoulder-width apart. Their left leg is extended back and bent at the knee, while their right leg is bent with the foot near their left thigh. The individual has their head and upper body in line with their arms, suggesting a focused, stable posture. This pose emphasizes balance and core strength.

Predicted Yoga Pose: Crane Pose (42)",19,Eight-Angle Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose
Eight-Angle_Pose_or_Astavakrasana_/442.jpg,"Descriptionption: The person in the image is performing a side plank variation on a beach. They are in a horizontal position, supported by their left arm, with their left forearm and hand flat on the sand. Their legs are straight and elevated, with the left leg extended upwards and the right leg crossing over the left one. Their body forms a straight line from head to heels, and their gaze is directed towards the camera.

Predicted Yoga Pose: Plank Pose",19,Eight-Angle Pose,44,Plank Pose,44,Plank Pose,44,Plank Pose,44,Plank Pose
Eight-Angle_Pose_or_Astavakrasana_/281.jpg,"Descriptioniption: The individual is in a challenging yoga pose, balancing on their hands and knees with one leg extended straight back and the other knee bent, creating a V-shape with the legs. The individual's hands and toes are firmly planted on the mat, providing stability and support. The body appears strong and engaged, showcasing a blend of balance, flexibility, and strength.

Predicted Yoga Pose: Boat Pose (N: Boat Pose (2)",19,Eight-Angle Pose,2,Boat Pose,2,Boat Pose,2,Boat Pose,2,Boat Pose
Eight-Angle_Pose_or_Astavakrasana_/434.jpg,"Descriptioniption: The person in the image is performing a yoga pose with their body inverted in a ""V"" shape, supported on their forearms and toes. Their feet are placed together, and their legs are straight with knees locked. The individual exhibits a playful smile, engaging their core and lifting their hips up towards their ribs to create height and power. The hands are wide, with elbows above wrists, and the soles of the feet are bare, reaching through the heels to engage the legs. 

Predicted Yoga Pose: Eight-Angle Pose (8: Eight-Angle Pose)",19,Eight-Angle Pose,19,Eight-Angle Pose,19,Eight-Angle Pose,19,Eight-Angle Pose,19,Eight-Angle Pose
Eight-Angle_Pose_or_Astavakrasana_/279.jpg,"Descriptioniption: The person is in a yoga pose where they are lying face down on a mat, extending one leg backward while keeping it straight, and the other leg is bent forward on the mat. Their hands are supporting their body in a plank position beneath them. The person's torso is parallel to the floor, and their head is turned slightly towards the camera with a focused expression.

Predicted Yoga Pose: Dolphin Plank Pose",19,Eight-Angle Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose
Eight-Angle_Pose_or_Astavakrasana_/363.jpg,"Description: The image shows a person performing a yoga pose. The person is in a forward bend position, with arms extended forward and hands firmly placed on the floor. Their legs are bent backward and brought close to the torso, with heels touching the floor if possible. The person's feet are together and toes are spread, and their body forms an inverted 'V' shape. The hips and shoulders are aligned in a straight line, and the head is lowered towards the floor or the mat.

Predicted Yoga Pose: Bow Pose (Dhanurasana)",19,Eight-Angle Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose
Eight-Angle_Pose_or_Astavakrasana_/122.jpg,"Descriptioniption: The person in the image is in a challenging plank position on a rock surface with one leg extended backward and the other bent, touching the rock with the sole. The individual's arms are fully extended and supporting their body, with hands placed on the rock surface. Their head is lifted and eyes looking directly at the camera, displaying a focused expression.

Predicted Yoga Pose: Crane (Crow) Pose

The pose resembles the Crane Pose, where one foot rests on the upper arm while maintaining balance on one arm. The description provided closely matches the key features of the Crow Pose.",19,Eight-Angle Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose
Eight-Angle_Pose_or_Astavakrasana_/259.jpg,"Descriptionition: The person in the image is performing a yoga pose with their bottom leg's foot balanced on top of the opposite hand, which is on the ground. Their arms support their body, with one arm reaching back and one arm supporting their hips. The head and upper body are aligned in a straight line, extending back. The legs are extended and straightened with the inner thighs squeezed into the outer arms. The torso is open and chest is directed forward. Both shoulders are drawn towards each other to keep the chest open. The toes are gripping the ground.

Predicted Yoga Pose: 8: Chair Pose",19,Eight-Angle Pose,8,Chair Pose,8,Chair Pose,8,Chair Pose,8,Chair Pose
Eight-Angle_Pose_or_Astavakrasana_/388.jpg,"Descriptioniption: The individual in the image is performing a challenging yoga pose that involves an upward extension of the legs while in a quadrupateral position. The person is balancing on their hands, supporting their body with the arms extended on a blue mat. Both legs are lifted off the ground and extended backward, with the feet pointing towards the ceiling. The torso is elongated, and the hips are aligned with the shoulders, maintaining a straight line from the hands to the feet. This pose demonstrates significant strength, balance, and flexibility.

Predicted Yoga Pose: Bow Pose (Dhanurasana)",19,Eight-Angle Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose
Eight-Angle_Pose_or_Astavakrasana_/239.jpg,"Descriptioniption: The person in the image is on a yoga mat on a sandy beach with the ocean in the background. Their hands are placed on the mat, supporting their upper body. Both legs are extended behind them in a straight line, and their torso is leaning forward, forming an inverted 'V' formation with their body. The pose requires significant core engagement and balance.

Predicted Yoga Pose: Dolphin Plank Pose",19,Eight-Angle Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose
Eight-Angle_Pose_or_Astavakrasana_/115.jpg,"Descriptioniption: The individual is performing a challenging pose with the body extended in a diagonal line from the hands to the raised leg. The hands are firmly placed on the wooden floor, providing support. The legs are split; the right leg is extended backward while the left leg is bent and tucked under the body. The individual has a strong and focused expression, indicating a high level of concentration.

Predicted Yoga Pose: Crane (Crow) Pose (11)

The pose matches the description of Crane Pose (Bakasasana), where the individual balances on the hands with one or both legs lifted, creating a diagonal line from the hands to the lifted legs.",19,Eight-Angle Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose
Eight-Angle_Pose_or_Astavakrasana_/32.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Eight-Angle_Pose_or_Astavakrasana_/32.jpg',19,Eight-Angle Pose,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor
Eight-Angle_Pose_or_Astavakrasana_/78.jpg,"Descriptioniption: The person in the image is performing a challenging yoga pose. They are in a plank position on their hands and feet, with one leg extended backward and bent at the knee, touching the hand on the same side. The other leg is lifted and bent, crossing over the supporting leg. The torso remains stable and aligned, with the chest close to the mat. The individual's gaze is directed downward towards the mat.

Predicted Yoga Pose: Crane (Crow) Pose (Kakasana)",19,Eight-Angle Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose
Eight-Angle_Pose_or_Astavakrasana_/127.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Eight-Angle_Pose_or_Astavakrasana_/127.jpg',19,Eight-Angle Pose,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor
Eight-Angle_Pose_or_Astavakrasana_/440.jpg,"Descriptioniption: The individual is performing a challenging yoga pose, balancing on their forearms and toes. Their legs are extended upwards, with the soles of their feet touching each other, forming a straight line parallel to the floor. The individual has their hair tied back and appears to be looking forward with determination. Their arms are bent at the elbows, supporting their body in a plank-like position. The pose showcases significant strength, balance, and flexibility.

Predicted Yoga Pose: Crane (Crow) Pose

The described pose closely matches the features of the Crane Pose, where the practitioner balances on the forearms and the balls of their feet, extending their legs behind them with the soles touching.",19,Eight-Angle Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose
Eight-Angle_Pose_or_Astavakrasana_/332.jpg,"Descriptionition: The person in the image is performing a plank variation with elevated feet, known as 'Dolphin Plank Pose.' Their body is in a straight line from head to heels, with their elbows directly under their shoulders. The elevated feet, turned outward slightly, contribute to the difficulty and balance required for the pose. The hands are shoulder-width apart on a yoga mat, supporting the body in an inverted table position.

Predicted Yoga Pose: Dolphin Plank Pose",19,Eight-Angle Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose
Eight-Angle_Pose_or_Astavakrasana_/260.jpg,"Descriptioniption: The person in the image is in a yoga pose that involves balancing on their hands and toes. Their knees are raised high into the air and locked close together, with one foot held over the other thigh. The body forms a straight line from the hands to the elevated knees, demonstrating a combination of strength and balance. The chest is directed downward towards the mat, and the head is lowered near the upper arms.

Predicted Yoga Pose: Crane Pose (Bakasasana)

The pose described closely matches Crane Pose (Bakasasana), given the balance on hands, elevated knees, and body alignment.",19,Eight-Angle Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose
Eight-Angle_Pose_or_Astavakrasana_/339.jpg,"Descriptioniption: The person is in a dynamic yoga pose, with one hand and one foot on the ground. The other arm is extended backwards, parallel to the ground, and the other leg stretches out backward, creating a diagonal line from the forward foot to the rear hand. The body appears to be in a slight arch, balancing on one arm and one foot while extending towards the opposite direction with the other hand and foot.

Predicted Yoga Pose: Crane (Crow) Pose",19,Eight-Angle Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose,14,Crane (Crow) Pose
Eight-Angle_Pose_or_Astavakrasana_/413.jpg,"Descriptioniption: The person in the image is performing a forward bend with both legs bent and hands supporting the body on the mat, creating an arch-like shape with the legs and back. The feet are drawn toward the arms, and the torso and head are extended forward. This pose incorporates the use of both palms to balance and support the arch.

Predicted Yoga Pose: Eight-Angle Pose (Ashtavakrasana)",19,Eight-Angle Pose,19,Eight-Angle Pose,19,Eight-Angle Pose,19,Eight-Angle Pose,19,Eight-Angle Pose
Eight-Angle_Pose_or_Astavakrasana_/264.jpg,"Descriptioniption: The image shows a person in a yoga pose with their head and shoulders close to the ground, supporting their body weight with their arms. The legs are extended backward, forming an inverted V-shape in the airmpicture. The individual is wearing white athletic attire, and their hair is tied into a ponytail. The arms are bent, with the hands on the ground, supporting the body in an upward angle from the head and lower body.

Predicted Yoga Pose: Peacock Pose",19,Eight-Angle Pose,42,Peacock Pose,42,Peacock Pose,42,Peacock Pose,42,Peacock Pose
Eight-Angle_Pose_or_Astavakrasana_/380.jpg,"Descriptioniption: The individual is in a challenging yoga pose where they are lying on their forearms with their legs extended and bent at the knees. Their toes are tucked under their knees, and their upper body is elevated, with bent arms supporting. The pose resembles a combination of an upward-facing V-shape, typical of advanced balancing and flexibility poses. 

Predicted Yoga Pose: Bridge Pose",19,Eight-Angle Pose,5,Bridge Pose,5,Bridge Pose,5,Bridge Pose,5,Bridge Pose
Eight-Angle_Pose_or_Astavakrasana_/446.jpg,"Descriptionption: The person is in a squatting position with their knees on the ground, supporting their body with their hands. Their left leg is bent with the foot resting against their inner thigh, and their right leg is extended back and upward in a graceful arch. The hips are tilted back, creating a balanced posture that engages core muscles and stretches both the inner and outer thighs.

Predicted Yoga Pose: Boat Pose (2)

The pose displayed by the individual aligns well with the characteristics of the Boat Pose (Navasakrasanai), which involves balancing on the sit bones with knees bent and feet lifted, while extending arms forward or along the legs. The pose exhibited, though, features the body more leaning back and with legs positioned differently but involves core engagement and balance characteristics of the Boat Pose.",19,Eight-Angle Pose,2,Boat Pose,2,Boat Pose,2,Boat Pose,2,Boat Pose
Eight-Angle_Pose_or_Astavakrasana_/297.jpg,"Descriptionition: The individual is in a plank position on their hands and toes with their body in a straight line. One leg is bent at the knee, and the foot is placed under their other forearm. This pose requires balance and engagement of core muscles.

Predicted Yoga Pose: Dolphin Plank Pose",19,Eight-Angle Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose,15,Dolphin Plank Pose
Eight-Angle_Pose_or_Astavakrasana_/427.jpg,"Descriptioniption: The image shows a series of vertical stripes in various colors: blue, white, red, yellow, teal, brown, and green. There are no human figures or body positions depicted; it's purely an abstract pattern involving colors and lines.

Predicted Yoga Pose: Cannot determine a yoga pose from this image as it does not depict a human figure or any yoga-related posture.",19,Eight-Angle Pose,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor,Bilinmiyor
Eight-Angle_Pose_or_Astavakrasana_/36.jpg,"Descriptionition: The individual is performing the ""Eight-Angle Pose"" or ""Astavakrasana"" in a controlled and balanced manner. Her body is arched backward, with her hip and torso forming an almost straight line. She is using two yoga blocks blocks for support under her thighs. Her hands are on the mat, knees are bent and feet are lifted towards her back. Her head is down, and her gaze is focused towards her feet. The pose requires significant core strength and flexibility.

Predicted Yoga Pose: Eight-Angle Pose",19,Eight-Angle Pose,19,Eight-Angle Pose,19,Eight-Angle Pose,19,Eight-Angle Pose,19,Eight-Angle Pose
Extended_Puppy_Pose_or_Uttana_Shishosana_/311.jpg,"Descriptioniation: The person is lying on their back on a yoga mat with their knees bent and lifted towards their head. Their hands are supporting their upper body, with one hand touching the floor for balance and the other hand near their forehead. The soles of their feet are facing upwards, revealing a colorful print that includes a lion's face. 

Predicted Yoga Pose: Upward Bow Pose (Wheel Pose)",20,Extended Puppy Pose,69,Upward Bow (Wheel) Pose,69,Upward Bow (Wheel) Pose,69,Upward Bow (Wheel) Pose,69,Upward Bow (Wheel) Pose
Extended_Puppy_Pose_or_Uttana_Shishosana_/7.jpg,"Descriptionition: The person in the image is performing a yoga pose on a mat. They have one foot extended forward with their knee bent at a 90-degree angle and the other foot extended backward with the knee also bent at a 90-degree angle. Their hips aree aligned over the shoulders, and the torso is arched backward with the head hanging towards the mat. The arms are extended forward, with the hands touching or nearly touching the mat.

Predicted Yoga Pose: Bridge Pose (5: Bridge Pose)",20,Extended Puppy Pose,5,Bridge Pose,5,Bridge Pose,5,Bridge Pose,5,Bridge Pose
Extended_Puppy_Pose_or_Uttana_Shishosana_/487.jpg,"Descriptioniption: The person is lying on their stomach on a sandy beach with their legs bent and feet flat on the ground. Their arms are extended out in front parallel to each other, reaching towards the ground. This pose extends the hips and stretches the back, with the torso stretched over the legs.

Predicted Yoga Pose: Bow Pose",20,Extended Puppy Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose
Extended_Puppy_Pose_or_Uttana_Shishosana_/207.jpg,"Descriptioniption: The person in the image is performing a yoga pose that involves placing their hands behind them, arching their back, and lifting their head downward while extending legs straight behind. The hands are pressed firmly against the mat, forming an inverted 'V' shape with the body. The upper body is curved and lifted, with the hips lifted and the legs extended, indicating a back bending action.

Predicted Yoga Pose: Bow Pose",20,Extended Puppy Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose
Extended_Puppy_Pose_or_Uttana_Shishosana_/185.jpg,"Descriptioni**ption: The person in the image is lying face down with their arms extended forward and their legs bent. The body forms an inverted V-shape with the hips lifted off the ground and the torso in line with the arms. The pose appears to be performed in a grassy field with a scenic mountain view in the background. 

Predicted Yoga Pose: Child Pose (Balasasana)

The pose resembles Child's Pose, which is characterized by lying face down with arms extended forward, bending the knees close to the elbows, and resting the forehead on the ground. This pose is typically done sitting with knees apart, but the horizontal lying position is also acceptable in its variation.",20,Extended Puppy Pose,9,Child Pose,9,Child Pose,9,Child Pose,9,Child Pose
Extended_Puppy_Pose_or_Uttana_Shishosana_/55.jpg,"Descriptioniption: The individual is in a backbend position with their head lowered towards the ground. Their arms are extended backward and pressed firmly into the mat, supporting their backbend. The legs are straight and together, extended upward towards the ceiling. The torso is aring prominently, while the feet are pressed flat on the mat.

Predicted Yoga Pose: Bow Pose (Ulundu Bandha in Sanskrit)",20,Extended Puppy Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose
Extended_Puppy_Pose_or_Uttana_Shishosana_/60.jpg,"Descriptioniption: The person in the image is in a backbend yoga pose with their upper body arched backward and their hands extended forward and touching the floor. Their head is lowered towards the floor, and their feet are bent with one part of the foot resting on a folded blanket. The body appears to be in an inverted 'C' shape, highlighting a deep stretch for the hamstrings and chest.

Predicted Yoga Pose: Bow Pose (Dhanurasana)

The pose captured is very characteristic of the Bow Pose, where the practitioner lifts their body off the mat with the support of their hands and feet. The arched back and bent legs indicate towards this specific form.",20,Extended Puppy Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose
Extended_Puppy_Pose_or_Uttana_Shishosana_/105.jpg,"Descriptioniption: The image shows a person in a yoga pose with their upper body and head touching the ground while their knees are bent and feet flat on the ground. The torso is arched upward, creating a concave shape with the body. The arms are extended forward, reaching toward the ground or forward direction. This position looks as if the spine is being elongated and the hips are pushing back.

Predicted Yoga Pose: Bow Pose (Urdhva Dhanurasana)",20,Extended Puppy Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose,4,Bow Pose
Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_/1_146.jpg,"**Description:
The image shows a person performing a dynamic balancing pose on a yoga mat. The person is tilted sideways with one hand touching the mat and the other arm extended upward. The legs are positioned in a way that one is bent with the foot flat on the mat and the other foot lifted and balancing the body. This pose requires significant balance and strength, primarily engaging the arms, core, and leg muscles.

The body is stretched, with the torso twisted and the head inclined upward. This elegant posture showcases both flexibility and concentration, balancing strength and poise.

**Predicted Yoga Pose:
Warrior III Pose",21,Extended Side Angle Pose,73,Warrior III Pose,73,Warrior III Pose,73,Warrior III Pose,73,Warrior III Pose
Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_/1_199.jpg,"Descriptioniption: The image depicts a person performing a yoga pose with their left foot firmly planted on the ground. The right leg is bent at the knee and positioned in front of the body, while the right foot is lifted slightly off the ground, making contact with the right thigh. The arms are extended; the left arm reaches towards the ground, adding it parallel to the hip, while the right arm is stretched upwards and slightly back. The torso is slightly inclined backward with the head turned upward, creating a diagonal line from the left foot to the right hand, showcasing balance and flexibility.

Predicted Yoga Pose: Extended Triangle Pose (Extended Triangle Pose)

This analysis matches the features of the Extended Triangle Pose (22), which emphasizes the alignment of the legs, the reaching of one arm, and the upward twist of the torso.",21,Extended Side Angle Pose,20,Extended Puppy Pose,20,Extended Puppy Pose,20,Extended Puppy Pose,20,Extended Puppy Pose
Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_/3_127.jpg,"Descriptionition: The person is standing on one foot with the other foot extended backward, almost touching the ground. The arms are positioned uniquely; one arm is extended upward while the other arm supports the body. Their body forms an inverted ""V"" shape, indicative of a standing balance pose with stretch. The posture requires balance and flexibility.

Predicted Yoga Pose: Warrior III Pose",21,Extended Side Angle Pose,73,Warrior III Pose,73,Warrior III Pose,73,Warrior III Pose,73,Warrior III Pose
Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_/1_574.jpg,"Descriptioniption: The individual in the image is performing a yoga pose on a blue mat placed on a wooden floor. Her left leg is bent at approximately a 90-degree angle while her right leg extends backward, parallel to the floor. Her arms are positioned with the left arm touching her left knee and the right arm reaching toward the ceiling. The body is twisted towards the right side of the body, with the head turned slightly towards her left knee. She maintains a balanced stance, showcasing strength and flexibility.

Predicted Yoga Pose: Extended Triangle Pose (Extended Side Angle Pose)",21,Extended Side Angle Pose,20,Extended Puppy Pose,20,Extended Puppy Pose,20,Extended Puppy Pose,20,Extended Puppy Pose
Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_/1_553.jpg,"Descriptioniption: The individual in the image is in a lunge position with their left leg extended forward and their right leg bent, resting the right foot on the floor. The body is leaning back with the left arm stretched overhead and the right arm supporting the right knee. The left knee appears to be bent at a pronounced angle, while the right leg is straight. The individual appears to be positioned on a yoga mat placed on a wooden floor with folded blankets nearby. Distinctive posture features include the extended backward torso, the overhead arm reaching away, and the supporting hand on the knee.

Predicted Yoga Pose: Extended Triangle Pose (Extended Triangle Pose)",21,Extended Side Angle Pose,20,Extended Puppy Pose,20,Extended Puppy Pose,20,Extended Puppy Pose,20,Extended Puppy Pose
Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_/1_478.jpg,"Descriptionation: The individual is performing a yoga pose with their body extended in a diagonal line. The right leg is stretched out straight while the left leg is bent about the knees, foot flat on the ground. The torso is leaning back, with the right arm reaching forward along the right leg and the left arm extended back overhead. The head is tilted upwards, and the look is one on the direction of the left hand. The pose seems to emphasize balance, stretch, and extension.

Predicted Yoga Pose: Reverse Warrior Pose (Warrior III Pose)",21,Extended Side Angle Pose,81,Reverse Warrior Pose,81,Reverse Warrior Pose,81,Reverse Warrior Pose,81,Reverse Warrior Pose
Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_/3_195.jpg,"Descriptionption: The person in the image is performing a yoga pose characterized by an extended side leg and arm stretch. Her left leg is firmly planted on the mat, while her right leg is stretched out to the side with the foot flexed. Her left arm is extended downward, almost touching the mat, and her right arm is lifted high overhead, reaching towards the ceiling. Her body is in a diagonal line from her left ankle to her right shoulder. She appears to be leaning slightly to the left, creating a balanced stretch. The orientation of her body and limbs suggests an intense side stretch, targeting the side muscles.

Predicted Yoga Pose: Extended Side Angle Pose",21,Extended Side Angle Pose,20,Extended Puppy Pose,20,Extended Puppy Pose,20,Extended Puppy Pose,20,Extended Puppy Pose
