path,level1_response,main_category,main_category_id,level2_response,subcategory,subcategory_id,level3_response,specific_pose,specific_pose_id,true_class_id,true_class_name
Lord_of_the_Dance_Pose_or_Natarajasana_/470.jpg,"Description: The person is balancing on their hands, standing on their tiptoes and arms extended outward.
Main Category: Balancing",Balancing,2,"Description: The woman is balancing on one leg while holding her arms up in front of her.
Subcategory: Balancing - Front",Balancing - Front,9,"Description: A woman with her legs spread apart in a yoga pose.
Specific Pose: Cockerel Pose",Cockerel Pose,11,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/373.jpg,"Description: Person is balancing on hands
Main Category: 1. Sitting",Sitting,1,"Description: The woman is balancing on her hands and one leg.
Subcategory: 4. Sitting - Normal1 (legs in front)",Sitting - Normal1 (legs in front),4,3. Bound Angle Pose,,Bilinmiyor,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/222.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,"Description: The woman is balancing on one leg while holding the other leg in the air.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: A woman in a black tank top and blue jeans poses on a green mat with her arms extended above her head.
Specific Pose: Shoulder-Pressing Pose",Shoulder-Pressing Pose,53,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/44.jpg,"Description: The woman is balancing on her hands .
Main Category: Balancing",Balancing,2,"Description: The woman's arm is extended to the side while her leg is extended behind her.
Subcategory: 10. Balancing - Side",Balancing - Side,10,"Description: A woman is doing a balancing pose on one leg.
Specific Pose: Side Crane (Crow) Pose",Crane (Crow) Pose,14,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/396.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,"Description: The woman is standing on one leg while balancing on the other.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: A woman is standing on one leg in a field with wildflowers.
Specific Pose: Cockerel Pose",Cockerel Pose,11,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/203.jpg,"Description: Person is balancing on hands
Main Category: 1. Sitting",Sitting,1,"Description: The woman is in a sitting position with her legs behind her.
Subcategory: 5. Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: Bharadvaja's Twist
Specific Pose: Bharadvaja's Twist",Bharadvaja's Twist,1,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/193.jpg,"Description: The person is balancing on their hands, with one leg extended behind them.
Main Category: Balancing",Balancing,2,"Description: She is balancing on her toes.
Subcategory: 9. Balancing - Front",Balancing - Front,9,Specific Pose: Cockerel Pose,Cockerel Pose,11,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/456.jpg,"Description: The person is balancing on her hands.
Main Category: 1. Sitting",Sitting,1,"Description: The woman is in a sitting position with her legs in front of her.
Subcategory: 4. Sitting - Normal1 (legs in front)",Sitting - Normal1 (legs in front),4,"Description: A woman in a standing position with her legs crossed in front of her.
Specific Pose: Garland Pose",Garland Pose,28,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/204.jpg,"Description: The person is balancing on their hands with their feet lifted off the ground.
Main Category: Balancing",Balancing,2,Description: Left leg raised with hand on hip,,Bilinmiyor,Description: Standing with arms extended,,Bilinmiyor,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/350.jpg,"Description: The woman is standing with her legs apart, arms outstretched, and hands touching the ground.
Main Category: 1. Standing",Standing,0,Description: Standing - Others,,Bilinmiyor,Description: Standing - None yoga pose,,Bilinmiyor,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/589.jpg,"Description: The person is standing with their hands on their hips and legs apart.
Main Category: 0. Standing",Standing,0,"Description: The woman is standing on one leg, with her other leg bent behind her.
Subcategory: 3. Standing - Others",Standing - Others,3,39. Lord of the Dance Pose,,Bilinmiyor,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/130.jpg,"Description: The person is balancing on her hands with her arms straight out to the sides.
Main Category: Balancing",Balancing,2,"Description: The woman is in a standing pose with her arms outstretched behind her.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: The woman is standing on one leg with her other leg extended behind her, her arms raised overhead.
Specific Pose: Shoulder-Pressing Pose",Shoulder-Pressing Pose,53,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/110.jpg,"Description: The person is in a balanced pose with hands outstretched.
Main Category: Balancing",Balancing,2,"Description: The woman is balancing on one arm.
Subcategory: Balancing - Front",Balancing - Front,9,"Description: A woman is doing a handstand on her tiptoes, with her arms extended outward and her legs bent at the knees.
Specific Pose: Shoulder-Pressing Pose",Shoulder-Pressing Pose,53,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/401.jpg,"Description: Person balancing on hands
Main Category: Balancing",Balancing,2,"Description: The person is balancing on one foot.
Subcategory: Balancing - Front",Balancing - Front,9,"Description: A woman standing on rocks with her arms in the air.
Specific Pose: Cockerel Pose",Cockerel Pose,11,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/496.jpg,"Description: The woman is in a half-moon pose.
Main Category: Balancing",Balancing,2,Description: Standing on one leg,,Bilinmiyor,"Description: Warrior II
Specific Pose: Warrior II",Warrior II,Bilinmiyor,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/166.jpg,"Description: Person is balancing on hands
Main Category: 2. Balancing",Balancing,2,"Description: The woman is balancing on her left leg.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: A woman in a white outfit is doing a balancing pose on one leg while standing on a white background.
Specific Pose: Cockerel Pose",Cockerel Pose,11,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/146.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,"Description: Standing with one leg lifted and raised to the side.
Subcategory: Balancing - Side",Balancing - Side,10,"Description: A woman balancing on one arm with her legs stretched out behind her.
Specific Pose: Balancing - Balancing - Side",Balancing - Balancing - Side,Bilinmiyor,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/255.jpg,"Description: Person is balancing on hands
Main Category: 1. Sitting",Sitting,1,"Description: The woman is in a standing pose with her legs crossed behind her.
Subcategory: 5. Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: Bharadvaja's Twist
Specific Pose: Bharadvaja's Twist",Bharadvaja's Twist,1,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/591.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,"Description: The woman is balancing on one leg.
Subcategory: Balancing - Front",Balancing - Front,9,"Description: A woman stretching her arms out in front of her as she stands on one foot on a sandy beach.
Specific Pose: One-Legged Balance",One-Legged Balance,Bilinmiyor,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/4.jpg,"Description: Person is balancing on hands - Person is balancing on hands with feet off the ground.
Main Category: Balancing",Balancing,2,"Description: The man is balancing on one leg while doing a split.
Subcategory: 10. Balancing - Side",Balancing - Side,10,"Description: A man with his legs stretched out in front of him and his arms extended behind him.
Specific Pose: Balancing - Balancing - Side",Balancing - Balancing - Side,Bilinmiyor,39,Lord of the Dance Pose
Lord_of_the_Dance_Pose_or_Natarajasana_/88.jpg,"Description: Person is balancing on hands
Main Category: 2. Balancing",Balancing,2,"Description: The woman is balancing on one leg in a standing position.
Subcategory: Balancing - Front",Balancing - Front,9,"Description: A woman standing on one leg with the other leg bent behind her, with her arms raised in the air.
Specific Pose: Cockerel Pose",Cockerel Pose,11,39,Lord of the Dance Pose
Low_Lunge_pose_or_Anjaneyasana_/434.jpg,"Description: The person is in a squatting position with their hands on the ground
Main Category: Standing",Standing,0,"Description: The woman is squatting down with her arms outstretched.
Subcategory: 2. Standing - Side bend",Standing - Side bend,2,"Description: A woman is stretching her body and arms while standing in a grassy field.
Specific Pose: Standing - Standing - Side bend",Standing - Standing - Side bend,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/317.jpg,"Description: The person is in a squatting position with their hands placed on their hips.
Main Category: Balancing",Balancing,2,"Description: The woman's legs are crossed in front of her body.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: A woman in a blue shirt is standing on one leg with her other leg bent behind her. She is holding her arms out in front of her, with her fingers pointing upwards.
Specific Pose: Cockerel Pose",Cockerel Pose,11,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/97.jpg,"Description: Person is squatting with their legs wide apart
Main Category: 2. Balancing",Balancing,2,"Description: The woman is in a balancing pose on her hands and knees with her body in a V shape.
Subcategory: 10. Balancing - Side",Balancing - Side,10,"Description: A woman in a yoga pose on a wooden floor.
Specific Pose: Side Crane (Crow) Pose",Crane (Crow) Pose,14,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/221.jpg,"Description: A person is balancing on hands
Main Category: Balancing",Balancing,2,Description: AniYasana,,Bilinmiyor,"Description: Anjaneyasana
Specific Pose: Anjaneyasana",Anjaneyasana,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/13.jpg,"Description: The woman is bending forward with her arms outstretched and holding her legs in front of her.
Main Category: 3. Balancing - Person is balancing on hands",Balancing,2,Description: Arms in front of body with hands close together,,Bilinmiyor,Description: Tree pose,,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/177.jpg,"Description: Person is leaning forward, with arms raised, legs extended, and weight primarily on feet.
Main Category: Standing",Standing,0,Description: Standing - Straight,,Bilinmiyor,"Description: Standing - None yoga pose is a simple pose that involves standing upright with arms raised overhead.
Specific Pose: Standing - None",Standing - None,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/20.jpg,"Description: The person is in a kneeling pose with the legs spread apart and the arms raised above the head.
Main Category: 1. Sitting - Person is seated on the ground/mat",Sitting,1,"Description: The woman is sitting on a yoga mat with her legs crossed in front of her.
Subcategory: 4. Sitting - Normal1 (legs in front)",Sitting - Normal1 (legs in front),4,Description: Garland Pose,,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/604.jpg,"Description: A woman in a standing pose with arms outstretched
Main Category: Standing",Standing,0,Description: Standing - Straight,,Bilinmiyor,Description: Standing forward bend,,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/157.jpg,"Description: The person is lying down on their back with one leg raised and bent.
Main Category: Balancing",Balancing,2,Description: Balancing - Side,,Bilinmiyor,"Description: A woman with her knees bent, arms raised, and looking up.
Specific Pose: Tree pose",Tree Pose,68,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/331.jpg,"Description: Person is laying on their back with their arms extended
Main Category: Balancing",Balancing,2,"Description: A woman is standing on her hands and feet, with her arms extended upward.
Subcategory: Balancing - Front",Balancing - Front,9,Specific Pose: Cockerel Pose,Cockerel Pose,11,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/569.jpg,"Description: Person is seated on the ground/mat with legs crossed
Main Category: Sitting",Sitting,1,"Description: legs in front
Subcategory: 4. Sitting - Normal1",4. Sitting - Normal1,Bilinmiyor,"Description: A person sitting on a chair with legs crossed in a yoga pose.
Specific Pose: Cross-Legged",Cross-Legged,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/447.jpg,"Description: The person is sitting on the floor with their legs crossed and arms resting on their knees.
Main Category: 1. Sitting",Sitting,1,Description: Person with legs in front in a sitting pose,,Bilinmiyor,Description: Standing with arms outstretched,,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/389.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Low_Lunge_pose_or_Anjaneyasana_/389.jpg',,,,,,,,,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/49.jpg,"Description: The person is balancing on her hands
Main Category: 1. Sitting",Sitting,1,"Description: The woman is in a seated pose with her legs in front.
Subcategory: 4. Sitting - Normal1 (legs in front)",Sitting - Normal1 (legs in front),4,"Description: The woman is sitting on a wooden floor with her legs in front of her, and her hands are raised in the air.
Specific Pose: Bound Angle Pose",Bound Angle Pose,3,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/465.jpg,"Description: Person is balancing on hands
Main Category: 2. Balancing",Balancing,2,Description: Knee to Chest,,Bilinmiyor,Description: Balancing pose,,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/552.jpg,"Description: Person is in a squatting pose with hands raised above head
Main Category: Standing",Standing,0,"Description: The woman is in a squat pose.
Subcategory: 3. Standing - Others",Standing - Others,3,"Description: A woman is in a standing pose with her hands reaching up to her ears.
Specific Pose: Standing Big-Toe Hold Pose",Standing Big-Toe Hold Pose,62,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/141.jpg,"Description: The woman is lying down on her stomach on a mat.
Main Category: Reclining",Reclining,4,"Description: The woman is in a downward dog pose with her legs extended and her hands on the ground.
Subcategory: 14. Reclining - Down-facing",Reclining - Down-facing,14,"Description: A person is lying on the ground with their legs straight in the air, their hands resting on their knees, and their eyes closed.
Specific Pose: Extended Puppy Pose",Extended Puppy Pose,20,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/512.jpg,"Description: The person is standing on a mat with their feet together and hands on the ground.
Main Category: 0. Standing - Person is upright, weight primarily on feet",Standing,0,"Description: The woman is in a Standing pose with her legs crossed.
Subcategory: 3. Standing - Others",Standing - Others,3,"Description: Standing Big-Toe Hold Pose
Specific Pose: Standing Big-Toe Hold Pose",Standing Big-Toe Hold Pose,62,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/186.jpg,"Description: The woman is standing on her tiptoes, bending her knees slightly, and reaching her arms out to the sides.
Main Category: Standing",Standing,0,"Description: The woman is in a standing forward bend pose.
Subcategory: 1. Standing - Forward bend",Standing - Forward bend,1,Specific Pose: Standing Forward Bend,Standing Forward Bend,60,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/91.jpg,"Description: Person is lying on stomach, arms extended overhead, legs extended behind them
Main Category: Inverted",Inverted,3,"Description: Legs bend
Subcategory: 12. Inverted - Legs bend",Inverted - Legs bend,12,Plow Pose,,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/347.jpg,"Description: The woman is in a seated position with her legs crossed, resting her arms on her knees.
Main Category: Sitting",Sitting,1,"Description: The woman is sitting on the rocks with her legs crossed.
Subcategory: 5. Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: A woman in a sitting position with her legs crossed behind her.
Specific Pose: Bharadvaja's Twist",Bharadvaja's Twist,1,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/418.jpg,"Description: Person is kneeling on the ground with their legs bent and feet on the floor.
Main Category: Standing",Standing,0,"Description: Standing - Straight
Subcategory: 0",0,Bilinmiyor,"Description: Warrior II (Virabhadrasana II)
Specific Pose: Standing - 0",Standing - 0,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/70.jpg,"Description: Person is in a yoga pose with arms extended and legs bent behind her, with a towel under her feet.
Main Category: Standing",Standing,0,"Description: Standing - Other
Subcategory: Others",Others,Bilinmiyor,Description: Standing - Others yoga pose,,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/268.jpg,"Description: Person is squatting on the ground with hands on the side
Main Category: Balancing",Balancing,2,"Description: The woman is in a seated position with her legs stretched out in front of her.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: The woman is balancing on one leg with her arm extended out.
Specific Pose: Cockerel Pose",Cockerel Pose,11,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/44.jpg,"Description: The person is balancing on her hands, with one leg bent at the knee and the other leg straight behind her.
Main Category: Balancing",Balancing,2,"Description: Standing on one leg with the other leg bent and reaching the arm out in front
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: The woman is in a balancing pose with her arms outstretched, holding herself in the air.
Specific Pose: Cockerel Pose",Cockerel Pose,11,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/462.jpg,"Description: The person is in a standing pose with her legs spread apart and arms reaching upwards.
Main Category: 0. Standing",Standing,0,"Description: Standing - Forward bend
Subcategory: 1. Standing - Forward bend",Standing - Forward bend,1,Specific Pose: Standing Forward Bend,Standing Forward Bend,60,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/19.jpg,"Description: The person is kneeling on a purple mat with their legs bent at the knees and their hands on their hips.
Main Category: Balancing",Balancing,2,"Description: Standing on one leg
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: A woman in black pants and a blue tank top is doing a yoga pose on a purple mat.
Specific Pose: Shoulder-Pressing Pose",Shoulder-Pressing Pose,53,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/110.jpg,"Description: The person is in a backbend position, with arms extended and head down.
Main Category: Balancing",Balancing,2,"Description: Man balancing on one leg with other leg bent and foot touching the floor
Subcategory: 10. Balancing - Side",Balancing - Side,10,"Description: A man with his arms outstretched and legs bent in a balancing pose.
Specific Pose: Side Crane (Crow) Pose",Crane (Crow) Pose,14,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/578.jpg,"Description: The person is bent over with legs spread wide and arms outstretched 
Main Category: Balancing",Balancing,2,"Description: The person is in the Balancing - Front pose.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: The woman is balancing on her hands and one foot while sitting on her toes.
Specific Pose: Shoulder-Pressing Pose",Shoulder-Pressing Pose,53,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/79.jpg,"Description: The person is bending forward, with her arms extended upwards, and her legs bent behind her.
Main Category: Standing",Standing,0,"Description: The pregnant woman is in a standing pose with her arms outstretched.
Subcategory: 3. Standing - Others",Standing - Others,3,"Description: A pregnant woman in a standing pose with her arms outstretched and her legs crossed.
Specific Pose: Standing Big-Toe Hold Pose",Standing Big-Toe Hold Pose,62,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/485.jpg,"Description: The woman is on her hands and knees in a balancing pose.
Main Category: Balancing",Balancing,2,"Description: The woman is balancing on her toes.
Subcategory: Balancing - Front",Balancing - Front,9,"Description: A woman is doing a yoga pose on a mat.
Specific Pose: Cockerel Pose",Cockerel Pose,11,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/31.jpg,"Description: Person is standing upright, weight primarily on feet
Main Category: Standing",Standing,0,"Description: Draw shoulder blades backwards and in towards the chest
Subcategory: 2. Standing - Side bend",Standing - Side bend,2,40. Low Lunge Pose,,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/223.jpg,"Description: The person is in a seated position on the ground, with one leg crossed over the other.
Main Category: 1. Sitting",Sitting,1,"Description: The woman is in a forward bend pose with her legs in front of her.
Subcategory: 6. Sitting - Split",Sitting - Split,6,58. Split Pose,,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/385.jpg,"Description: The person is standing on the sand with her arms raised and legs spread apart.
Main Category: Standing",Standing,0,"Description: Standing - Straight
Subcategory: 0. Standing - Straight",Standing - Straight,0,"Description: A person in a standing yoga pose on a beach with the sun setting in the background.
Specific Pose: Standing - Standing - Straight",Standing - Standing - Straight,Bilinmiyor,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/199.jpg,"Description: The person is bending forward with arms outstretched, forming a crescent shape.
Main Category: 5. Wheel",Wheel,5,"Description: The person is in a standing position with their legs spread apart.
Subcategory: 17. Wheel - Up-facing",Wheel - Up-facing,17,Specific Pose: Upward Bow (Wheel) Pose,Upward Bow (Wheel) Pose,69,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/437.jpg,"Description: The person is in a standing position with arms raised above their head.
Main Category: Standing",Standing,0,Description: Standing - Straight,,Bilinmiyor,"Description: Standing forward bend with arms raised
Specific Pose: Standing forward bend with arms raised",Standing Forward Bend,60,40,Low Lunge Pose
Low_Lunge_pose_or_Anjaneyasana_/413.jpg,"Description: The person is in a yoga pose with their legs stretched out behind them.
Main Category: Balancing",Balancing,2,Description: Balancing - Front,,Bilinmiyor,"Description: Warrior II (Virabhadrasana II)
Specific Pose: Warrior II",Warrior II,Bilinmiyor,40,Low Lunge Pose
Noose_Pose_or_Pasasana_/80.jpg,"Description: A girl in a yoga pose with her legs bent and arms on the floor
Main Category: Balancing",Balancing,2,Description: Front,,Bilinmiyor,"Description: A person is squatting with their arms extended in front of them, balancing on one foot.
Specific Pose: Camel",Camel,Bilinmiyor,41,Noose Pose
Noose_Pose_or_Pasasana_/46.jpg,"Description: Person squatting on the ground with knees bent
Main Category: Standing",Standing,0,"Description: A person kneeling on the floor with arms on their knees
Subcategory: 1. Standing - Forward bend",Standing - Forward bend,1,Description: Standing Forward Bend,,Bilinmiyor,41,Noose Pose
Noose_Pose_or_Pasasana_/165.jpg,"Description: The person is bending their knees and squatting down with their hands resting on the floor.
Main Category: Balancing",Balancing,2,"Description: The woman is squatting down with her feet together.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: A woman is kneeling on the floor with her hands resting on her knees and her feet pointing towards the ceiling. She is in a yoga pose that helps improve balance and flexibility.
Specific Pose: Cockerel Pose",Cockerel Pose,11,41,Noose Pose
Noose_Pose_or_Pasasana_/88.jpg,"Description: Person is crouching with arms crossed on the floor
Main Category: 5. Reclining - Person is lying down on back, stomach or side",Reclining,4,"Description: A woman is lying on her stomach, holding her leg with her other hand.
Subcategory: Reclining - Up-facing",Reclining - Up-facing,13,"Description: A woman with her legs crossed in a yoga pose on a wooden floor.
Specific Pose: Reclining Cobbler Pose",Reclining Cobbler Pose,65,41,Noose Pose
Noose_Pose_or_Pasasana_/44.jpg,"Description: Person is squatting with a strap around her ankle
Main Category: Sitting",Sitting,1,"Description: legs in front
Subcategory: 4. Sitting - Normal1 (legs in front)",Sitting - Normal1 (legs in front),4,3. Bound Angle Pose,,Bilinmiyor,41,Noose Pose
Peacock_Pose_or_Mayurasana_/107.jpg,"Description: Person is upside down, weight primarily on hands
Main Category: Inverted",Inverted,3,"Description: Legs straight up
Subcategory: 11. Inverted - Legs straight up",Inverted - Legs straight up,11,Specific Pose: Legs-Up-the-Wall Pose,Legs-Up-the-Wall Pose,37,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/265.jpg,"Description: 4. Inverted - Person is upside down or head is below heart
Main Category: Inverted",Inverted,3,"Description: Legs bend
Subcategory: Inverted - Legs bend",Inverted - Legs bend,12,Description: Inverted - Inverted - Legs bend,,Bilinmiyor,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/7.jpg,"Description: The person is balancing on their hands.
Main Category: Balancing",Balancing,2,"Description: The woman is balancing on her hands and knees while standing on a deck in front of a building.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: A woman balancing on one hand while doing a handstand on the floor.
Specific Pose: Handstand",Handstand,Bilinmiyor,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/61.jpg,"Description: Person is upside down on hands and knees 
Main Category: Inverted",Inverted,3,"Description: The woman is balancing on one hand while the other hand is resting on the ground.
Subcategory: Inverted - Legs straight up",Inverted - Legs straight up,11,"Description: A young woman is doing an inverted yoga pose where her legs are straight up in the air.
Specific Pose: Inverted - Inverted - Legs straight up yoga pose",Inverted - Inverted - Legs straight up yoga pose,Bilinmiyor,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/59.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,Description: Standing on one hand,,Bilinmiyor,Specific Pose: Tree pose,Tree Pose,68,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/103.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,"Description: The man is balancing on one hand.
Subcategory: 9. Balancing - Front",Balancing - Front,9,Cockerel Pose,,Bilinmiyor,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/288.jpg,"Description: The person is upside down with legs stretched out in front of them.
Main Category: Inverted",Inverted,3,Description: Man in a headstand,,Bilinmiyor,Description: Man in red shorts doing a handstand,,Bilinmiyor,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/239.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,"Description: Balancing - Front
Subcategory: 9. Balancing - Front",Balancing - Front,9,Cockerel Pose,,Bilinmiyor,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/254.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,"Description: The person is balancing on one hand while the other hand is on the ground.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: The person is balancing on one arm with the other hand on the ground.
Specific Pose: Shoulder-Pressing Pose",Shoulder-Pressing Pose,53,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/372.jpg,"Description: The man is upside down with his arms straight out in front of him.
Main Category: Inverted",Inverted,3,"Description: Inverted - Legs bend
Subcategory: Inverted - Legs bend",Inverted - Legs bend,12,"Description: Inverted - Inverted - Legs bend yoga pose
Specific Pose: Plow Pose",Plow Pose,45,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/506.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,"Description: Balancing - Front
Subcategory: Balancing - Front",Balancing - Front,9,"Description: Cockerel Pose
Specific Pose: Cockerel Pose",Cockerel Pose,11,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/273.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,Description: Front,,Bilinmiyor,"Description: Standing on one leg while balancing on the other leg with arms outstretched in front of the body.
Specific Pose: Warrior II",Warrior II,Bilinmiyor,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/50.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,"Description: The woman is balancing on one leg while holding the other leg up in the air.
Subcategory: Balancing - Front",Balancing - Front,9,"Description: A woman in a black bathing suit is balancing on one arm on a purple yoga mat.
Specific Pose: Shoulder-Pressing Pose",Shoulder-Pressing Pose,53,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/351.jpg,"Description: Person is balancing on hands
Main Category: Balancing",Balancing,2,"Description: Man balancing on one hand on the beach
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: A man performing a balancing pose on his hands and knees on the beach.
Specific Pose: Cockerel Pose",Cockerel Pose,11,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/1.jpg,"Description: Man in an arm balance pose
Main Category: 2. Balancing",Balancing,2,Description: Man doing a handstand with one arm extended,,Bilinmiyor,"Description: A man with tattoos is doing a handstand pose on a gray floor.
Specific Pose: Handstand",Handstand,Bilinmiyor,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/338.jpg,"Description: The person is balancing on hands and feet with legs stretched out in the air.
Main Category: Balancing",Balancing,2,Description: A person is balancing on one arm and one foot on a green rope,,Bilinmiyor,"Description: A person is balancing on a single arm on a green line.
Specific Pose: Headstand",Headstand,Bilinmiyor,42,Peacock Pose
Peacock_Pose_or_Mayurasana_/49.jpg,"Description: Man is doing handstand on mat - Person is balancing on hands
Main Category: Balancing",Balancing,2,"Description: The man is doing a handstand on a yoga mat.
Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: A man is doing a handstand on a yoga mat.
Specific Pose: Handstand",Handstand,Bilinmiyor,42,Peacock Pose
