path,level1_response,main_category,main_category_id,level2_response,subcategory,subcategory_id,level3_response,specific_pose,specific_pose_id,true_class_id,true_class_name
Cockerel_Pose/2_186.jpg,"Description: The person is in a squatting position with hands supporting their head behind their back, knees wide apart on an orange yoga mat. 
Main Category: Sitting",Sitting,1,"Description: The individual is sitting with their legs folded and bent to one side, with their hands reaching towards the knee of the bent leg, head tilted downwards.
Subcategory: 7. Sitting - Forward bend",Sitting - Forward bend,7,"Description: This pose shows a person in a seated position with their legs bent, holding one foot with their hand while reaching forward to touch the other knee. This creates a forward bend, lengthening the spine and hamstrings.

Specific Pose: 52. Seated Forward Bend",Seated Forward Bend,52,11,Cockerel Pose
Cockerel_Pose/2_33.jpg,"Description: The person is in a seated position on the ground, with knees bent and feet flat, reaching back toward the knees.

Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting with their legs bent to the side, holding one leg while leaning forward slightly.
Subcategory: 7. Sitting - Forward bend",Sitting - Forward bend,7,"Description: The person is seated with legs bent and feet behind them, leaning forward with arms reaching back between the legs or grasping ankles, maintaining a forward fold.

Specific Pose: 52. Seated Forward Bend",Seated Forward Bend,52,11,Cockerel Pose
Cockerel_Pose/4_174.jpg,"Description: The person is bent forward, balancing on their arms with legs extended backward, forming a circular shape.

Main Category: 2. Balancing",Balancing,2,"Description: The person is performing a balance pose, standing on one leg with their body bent forward, and reaching the opposite arm towards the bent knee.

Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: The individual in the image is performing a balancing yoga pose with their body bent and arms reaching backwards, balancing on one hand. The pose involves significant core strength and balance.

Specific Pose: 53. Shoulder-Pressing Pose",Shoulder-Pressing Pose,53,11,Cockerel Pose
Cockerel_Pose/2_142.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Cockerel_Pose/2_142.jpg',,,,,,,,,11,Cockerel Pose
Cockerel_Pose/4_191.jpg,"Description: The person is in a deep forward bend with one hand on the mat and the other supporting the torso, legs extended back.

Main Category: 3. Inverted - Person is upside down or head is below heart",Inverted,3,"Description: The woman is performing an inverted yoga pose where she is bending forward and touching her head to her thigh, with her back arched and hands on the mat.

Subcategory: 12. Inverted - Legs bend",Inverted - Legs bend,12,"Description: The individual is performing a backbend with their legs bent and feet resting on the floor. This pose involves an inverted position with a significant bend in the back.
Specific Pose: Plow Pose",Plow Pose,45,11,Cockerel Pose
Cockerel_Pose/2_367.jpg,"Description: The person is seated on the ground with legs bent and crossed, hands placed on the ground for support, and upper body leaning forward slightly.

Main Category: 1. Sitting - Person is seated on the ground/mat",Sitting,1,"Description: The individual is sitting cross-legged with knees bent forward and hands resting on the mat in front of them.
Subcategory: 6. Sitting - Split",Sitting - Split,6,"Description: The person is seated with their legs bent at the knees and feet close to the pelvis. Their arms are positioned in front, resting on the mat, while they maintain a squat-like position.
Specific Pose: 58. Split Pose",Split Pose,58,11,Cockerel Pose
Cockerel_Pose/4_70.jpg,"Description: The person is in a forward bend position with hands on the mat, legs bent, and spine elongated forward.

Main Category: 3. Inverted",Inverted,3,"Description: The individual is bent forward with hands on the mat, neck extended, shoulders and hips aligned.
Subcategory: 12. Inverted - Legs bend",Inverted - Legs bend,12,"Description: The individual in the image is in an inverted, forward bend yoga pose with legs bent. The torso is arched backward and placed on the back of the head, and the hands are reaching forward on the mat.

Specific Pose: 45. Plow Pose",Plow Pose,45,11,Cockerel Pose
Cockerel_Pose/4_380.jpg,"Description: The person is bending forward with hands on the mat and head touching the upper back. 

Main Category: 3",3,Bilinmiyor,"Description: The person is bending forward, holding one leg extended and the other hand touching the opposite foot, with head down and back arched.

Subcategory: Upavisthaasasana (Seated Forward Bend)",Upavisthaasasana (Seated Forward Bend),Bilinmiyor,"Description: The individual is bending forward from a seated position, with knees pressed together and feet pointed forward, demonstrating a seated forward bend pose.
Specific Pose: Upavistha Asana",Upavistha Asana,Bilinmiyor,11,Cockerel Pose
Cockerel_Pose/4_213.jpg,"Description: The person is in a crouched position on all fours, with bent arms and hands on the ground. The legs are bent at the knees.
Main Category: 2. Balancing",Balancing,2,"Description: The individual is positioned in a crouch with hands and knees on the ground, looking directly forward. Their body is facing forward and they are squatting low to the ground.

Subcategory: 9. Balancing - Front",Balancing - Front,9,"Description: The individual is in a squatting position, balancing on their hands with knees resting on the ground but not touching the floor. The pose requires a strong arm balance and core engagement, with the body forming a near-perpendicular angle to the ground.

Specific Pose: Peacock Pose",Peacock Pose,42,11,Cockerel Pose
Cockerel_Pose/2_5.jpg,"Description: The person is crouched down with knees under the hips and feet flat on the ground, balancing on the feet with hands reaching forward on the ground.
Main Category: 2. Sitting",Sitting,1,"Description: The individual is sitting with the knees bent and feet tucked behind, arms wrapped around the legs with their back facing the viewer, potentially involving a twist or forward a forward bend.

Subcategory: 6. Sitting - Split",Sitting - Split,6,"Description: The individual is sitting with legs spread wide apart in a split position, and their hands are holding their ankles. This involves a seated forward bend while maintaining the split leg stance.

Specific Pose: Split Pose",Split Pose,58,11,Cockerel Pose
Cockerel_Pose/2_214.jpg,"Description: The person is squatting with legs bent and feet flat on the ground, hands are placed together in front of the body, and the torso is upright.

Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting with their knees bent and feet on either side. Their arms are bent with hands on their knees, and their torso is upright.

Subcategory: 4. Sitting - Normal (legs in front)",4. Sitting - Normal (legs in front),Bilinmiyor,"Description: Sitting with legs spread out in front and hands resting on thighs.
Specific Pose: Baddha Brahmacharyas Asana",Baddha Brahmacharyas Asana,Bilinmiyor,11,Cockerel Pose
Cockerel_Pose/3_212.jpg,"Description: The person is bending forward, supported by their hands and feet with their head closer to the floor, legs bent at the knees, and weight shifted forward.

Main Category: 3. Inverted",Inverted,3,"Description: The person is performing an inverted yoga pose with their hands and head on the ground, while their legs are bent at the knees and extended upwards.

Subcategory: 12. Inverted - Legs bend",Inverted - Legs bend,12,"Description: The individual is in an inverted position with their legs bent and placed on their back, feet close to the head while supported on the hands and forearms on a yoga mat. The legs are bent and the lower back is touching the mat.

Specific Pose: Plow Pose",Plow Pose,45,11,Cockerel Pose
Cockerel_Pose/2_374.jpg,"Description: The person is in a squatting position, with their legs bent and hands placed on the ground for support in front of them. The torso is upright and the body is in a seated orientation.
Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting with their legs crossed in front of them and hands placed on the ground for support. Their back is straight, and they are sitting with a stable upper body posture.
Subcategory: 6. Sitting - Split",Sitting - Split,6,"Description: The person is sitting on a low platform with legs bent at the knees and extended to the sides, forming a split. The arms are resting on the shins, and the torso is upright.

Specific Pose: Split Pose",Split Pose,58,11,Cockerel Pose
Cockerel_Pose/4_18.jpg,"Description: The person is performing a handstand with knees bent at the front. The body is inverted relative to the ground.

Main Category: 2",2,Bilinmiyor,"Description: The individual is performing a challenging, bear-like yoga pose with their arms and head forming an inverted 'V' shape.

Subcategory: Uttama Mayuraasasan (Peacock Pose)",Uttama Mayuraasasan (Peacock Pose),Bilinmiyor,"Description: The person is balancing on their hands while bending their knees and placing their feet on the floor. This yoga pose involves an advanced level of core strength and balance.

Specific Pose: Uttamsana",Uttamsana,Bilinmiyor,11,Cockerel Pose
Cockerel_Pose/2_15.jpg,"Description: The person is seated on the ground with their legs bent and crossed, and their hands on the ground in front of them.

Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting with their legs bent and feet tucked in, close to the body, maintaining a squat-like position.

Subcategory: 6. Sitting - Split",Sitting - Split,6,"Description: The individual is in a seated position with their legs split into a wide straddle and bent at the knees, with their feet drawn towards the hips, hands resting on the floor for support. This pose emphasizes a deep hip stretch and balance.
  
Specific Pose: Split Pose",Split Pose,58,11,Cockerel Pose
Cockerel_Pose/2_381.jpg,"Description: The person is in a squatting position with bent knees, hands touching behind the back, and head tilted forward. The body is low to the ground with weight on the feet and hands.

Main Category: 1. Sitting",Sitting,1,"Description: The individual is in a squatting position with hands clasped behind the back and maintaining a straight torso.

Subcategory: 6. Sitting - Split",Sitting - Split,6,"Description: This appears to be a yoga pose where the individual is in a deep forward bend from a seated position, with their legs spread wide apart, each leg reaching towards the floor. The pose involves stretching and balancing, requiring flexibility and strength.
Specific Pose: 58. Split Pose",Split Pose,58,11,Cockerel Pose
Corpse_Pose_or_Savasana_/57.jpg,"Description: The person is lying on their back with arms extended out to the sides, legs straight, and feet relaxed.

Main Category: 4. Reclining",Reclining,4,"Description: The person is lying on their back with arms extended out to the sides and legs straight.
Subcategory: 14. Reclining - Down-facing",Reclining - Down-facing,14,"Description: The individual is lying on their back with arms extended out to the sides, palms down, and legs stretched out parallel to each other. The torso is relaxed, and the head is supported by the floor, allowing the neck to stretch.

Specific Pose: 20. Extended Puppy Pose",Extended Puppy Pose,20,12,Corpse Pose
Corpse_Pose_or_Savasana_/610.jpg,"Description: The person is lying on their back on a mat, with legs extended and arms resting by the sides.

Main Category: 4. Reclining",Reclining,4,"Description: The woman is lying on her back on a yoga mat, with her arms by her sides and legs extended. Her head and neck are relaxed, and she appears to be in a meditative state.

Subcategory: 13. Reclining - Up-facing",Reclining - Up-facing,13,"Descriptioniption: The person is lying on their back with their arms extended overhead, palms facing upwards, in a relaxed state. The legs are straight and the head is supported, looking upwards.

Specific Pose: 80. Yogic Sleep Pose",Yogic Sleep Pose,80,12,Corpse Pose
Corpse_Pose_or_Savasana_/332.jpg,"Description: The person is lying on their back with arms extended out to the sides and legs stretched upwards.

Main Category: 4. Reclining",Reclining,4,"Description: The child is lying on their back with their arms spread out and legs extended straight, facing up.
Subcategory: 13. Reclining - Up-facing",Reclining - Up-facing,13,"Descriptionibescription: The individual is lying on their back on a yoga mat with knees bent and feet flat on the floor. Their arms are by their sides with palms facing up. This pose is typically a relaxed and calming pose that stretches the abdomen and chest.

Specific Pose: 80. Yogic Sleep Pose",Yogic Sleep Pose,80,12,Corpse Pose
Corpse_Pose_or_Savasana_/481.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Corpse_Pose_or_Savasana_/481.jpg',,,,,,,,,12,Corpse Pose
Corpse_Pose_or_Savasana_/271.jpg,"Description: The person is lying on their back with arms extended outward and legs extended straight.

Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying on their back with arms extended outward and palms up, and the legs are stretched out straight.

Subcategory: 14. Recline - Down-facing",14. Recline - Down-facing,Bilinmiyor,"Description: This pose involves lying on one's's back with arms extended out to the sides, palms facing upwards, and legs fully extended.

Specific Pose: Halasasana (Chair Pose) - reclined",Chair Pose,8,12,Corpse Pose
Corpse_Pose_or_Savasana_/510.jpg,"Description: The person is lying on their back on a mat with knees bent and feet flat, and arms along the body.

Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying on their back with arms extended overhead and legs bent at the knees, feet flat on the mat.
Subcategory: 13. Reclining - Up-facing",Reclining - Up-facing,13,"Descriptionption: The individual is lying on their back on an orange yoga mat, with their knees bent and feet flat on the mat. Their hands are resting alongside their body near the sides.
Specific Pose: 33. Happy Baby Pose",Happy Baby Pose,33,12,Corpse Pose
Corpse_Pose_or_Savasana_/439.jpg,"Description: The person is lying flat on their back on a smooth surface with arms extended at their sides, palms facing upwards.

Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying on their back with arms extended away from the body, palms facing down, and legs straight.

Subcategory: 15. Reclining - Side face",15. Reclining - Side face,Bilinmiyor,"Description: The image shows a person lying on their back with both arms extended out, palms facing up. The head is turned to one side and resting on the side on the shoulder.
Specific Pose: Reclining Pigeon Pose (Supta Eka Pada Parsvakonasana)",Pigeon Pose,43,12,Corpse Pose
Corpse_Pose_or_Savasana_/588.jpg,"Description: The individuals are lying on their backs on yoga mats with arms extended outwards and legs straight. 
Main Category: 4. Reclining",Reclining,4,"Description: The individuals are lying on their backs with arms extended out to the sides and legs straight, typical of a relaxed and restorative pose.
Subcategory: 14. Recline - Down-facing",14. Recline - Down-facing,Bilinmiyor,"Description: The participants are lying on their backs with their arms extended out to the sides and their legs straight, appearing to be in a relaxed state. Their heads are resting on on their backs, with eyes often their eyelids closed or looking upwards. This pose is typically done at the end of a yoga session.

Specific Pose: Savasasana",Savasasana,Bilinmiyor,12,Corpse Pose
Corpse_Pose_or_Savasana_/6.jpg,"Description: The person is lying flat on their back on a mat, with arms extended outward and relaxed, and legs straight.
Main Category: 4. Reclining",Reclining,4,"Description: The person is lying on their back on a blue yoga mat with their arms stretched out to the sides, palms facing up, and legs straight.
Subcategory: 14. Reclining - Down-facing",Reclining - Down-facing,14,"Description: This yoga pose involves lying on the back with arms extended out to the sides, palms facing up, and legs straight or slightly bent. The head is relaxed back on the mat, and the shoulders are pressed down.
Specific Pose: 9. Child Pose",Child Pose,9,12,Corpse Pose
Corpse_Pose_or_Savasana_/231.jpg,"Description: The person is lying down on the back on a mat, with arms extended by the sides.

Main Category: 4. Reclining",Reclining,4,"Description: The person is lying on their back with legs extended and arms resting on either side, palms facing up.

Subcategory: 14. Reclining - Down-facing",Reclining - Down-facing,14,"Description: The individual is lying on their back with arms extended outwards and palms facing up. The legs are straight and relaxed on a yoga mat, surrounded by grass and overlooking a scenic view. The person's head is on the mat, eyes closed, and they're in a relaxed state.
Specific Pose: 9. Child Pose",Child Pose,9,12,Corpse Pose
Corpse_Pose_or_Savasana_/228.jpg,"Description: The person is lying on their back on a mat, with arms by the sides and legs extended. The torso is aligned straight with the hips and knees also slightly bent.

Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying on their back with legs extended straight and arms relaxed beside the body.

Subcategory: 14. Recline - Down-facing",14. Recline - Down-facing,Bilinmiyor,"Description: The person is lying flat on their back on a mat with legs stretched out and arms resting by the sides. The pose appears to be a variation suitable for relaxation or cooling down after a yoga session.
Specific Pose: Savasasana (Corpse Pose)",Corpse Pose,12,12,Corpse Pose
Corpse_Pose_or_Savasana_/549.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Corpse_Pose_or_Savasana_/549.jpg',,,,,,,,,12,Corpse Pose
Corpse_Pose_or_Savasana_/344.jpg,"Description: The person is lying flat on their back on a mat, with arms and legs extended and head resting on the mat.

Main Category: 4. Reclining",Reclining,4,"Description: The person is lying back on a mat with legs extended, knees slightly raised, arms resting by the sides, appearing relaxed or possibly tired.

Subcategory: 14. Recline - Down-facing",14. Recline - Down-facing,Bilinmiyor,"Description: The person is lying on their back on a mat on what appears to be a road. Their arms are relaxed by their sides and legs are extended straight. This pose allows for a restful and calming posture.
Specific Pose: Supta Matsyendrasana (Reclining Spinal Twist)",Supta Matsyendrasana (Reclining Spinal Twist),Bilinmiyor,12,Corpse Pose
Corpse_Pose_or_Savasana_/318.jpg,"Description: The person is lying flat on their back on a mat with arms relaxed by their sides and legs extended. They are in a relaxed, reclined position on the floor.

Main Category: 4. Reclining",Reclining,4,"Description: The person is lying flat on their back on a mat with their arms relaxed at their sides and legs stretched out.

Subcategory: 14. Reclining - Down-facing",Reclining - Down-facing,14,"Descriptioniption: The person is lying on their back on a yoga mat with their arms relaxed by their sides and legs stretched out. The face is upwards, and the neck is relaxed.

Specific Pose: 9. Child Pose",Child Pose,9,12,Corpse Pose
Corpse_Pose_or_Savasana_/497.jpg,"Description: The person is lying on their back on a mat with arms extended outward and legs stretched out. They have a relaxed posture with a focus on extending each limb.

Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying on their back with arms extended out to the sides and knees bent, feet flat on the ground.

Subcategory: 14. Recline - Down-facing",14. Recline - Down-facing,Bilinmiyor,"Description: The person is lying on their back with arms extended beside the body and legs stretched out. The head is resting on a folded blanket.
Specific Pose: Supta Padangusthasasana (Reclined Hand-to-Big-Toe Pose)",Supta Padangusthasasana (Reclined Hand-to-Big-Toe Pose),Bilinmiyor,12,Corpse Pose
Corpse_Pose_or_Savasana_/350.jpg,"Description: The person is lying on their back on a mat with arms and legs extended outwards.

Main Category: 4. Reclining",Reclining,4,"Description: The person is lying on their back with arms extended outwards and legs slightly bent, resting on a flat surface.

Subcategory: 14. Recline - Down-facing",14. Recline - Down-facing,Bilinmiyor,"Description: The individual is lying on their back with arms extended away from the body and legs straight, resembling the Reclined Twist (Supta Matsyendrasana) pose.

Specific Pose: Reclined Twist (Supta Matsyendrasana)",Reclined Twist (Supta Matsyendrasana),Bilinmiyor,12,Corpse Pose
Corpse_Pose_or_Savasana_/542.jpg,"Description: The person is lying on the floor with arms extended outwards and feet together, on a yoga mat.

Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying flat on their back with arms extended out to the sides, palms up, and legs straight.

Subcategory: 14. Recline - Down-facing",14. Recline - Down-facing,Bilinmiyor,"Description: The person is lying on their back with legs extended straight up and hands relaxed on either side of the body.
Specific Pose: Reclined Fixed Pose (Supta Padangusthasasana)",Reclined Fixed Pose (Supta Padangusthasasana),Bilinmiyor,12,Corpse Pose
Corpse_Pose_or_Savasana_/537.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Corpse_Pose_or_Savasana_/537.jpg',,,,,,,,,12,Corpse Pose
Corpse_Pose_or_Savasana_/301.jpg,"Description: The person is lying on their back on a pink mat with their arms and legs extended outward. The head is tilted back slightly.

Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying on their back with arms extended outward and legs extended straight, feet together, and head resting on the floor.
Subcategory: 14. Reclining - Down-facing",Reclining - Down-facing,14,"Description: The person is lying flat on their back with arms extended out to the sides and legs straight, often the top mat.
Specific Pose: 9. Child Pose",Child Pose,9,12,Corpse Pose
Corpse_Pose_or_Savasana_/579.jpg,"Description: The person is lying back on a yoga mat with their body extended, head resting on the mat, and arms along the sides. The pose is outdoors, with the person's eyes closed and head tilted upwards.

Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying on their back with their eyes closed and head resting on the ground, with the face looking upward.

Subcategory: 13. Reclining - Up-facing",Reclining - Up-facing,13,"Descriptioniption: The individual is lying on their back on a mat with their arms resting along their sides and their head turned slightly to one side. The neck is arched upward, and the gaze is directed upward, typical of a posture involving a gentle neck extension.

Specific Pose: 25. Fish Pose",Fish Pose,25,12,Corpse Pose
Corpse_Pose_or_Savasana_/173.jpg,"Description: The person is lying on their back on a yoga mat with legs extended and arms spread out to the sides, palms facing down.

Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying on their back with arms spread out to the sides and legs extended.
Subcategory: 14. Reclining - Down-facing",Reclining - Down-facing,14,"Description: The person is lying on their back with arms extended out to the sides and palms facing up, feet relaxed and pointing slightly outward. Legs are straight with toes uncrossed, creating a relaxed posture.

Specific Pose: 9. Child Pose",Child Pose,9,12,Corpse Pose
Corpse_Pose_or_Savasana_/218.jpg,"Description: The person is lying on their back with arms extended out to the sides, legs straight, and feet together. They are on a mat near a pool.

Main Category: 4. Reclining",Reclining,4,"Description: The person is lying on their back on a yoga mat with arms extended outward and a relaxed posture.
Subcategory: 14. Recline - Down-facing",14. Recline - Down-facing,Bilinmiyor,"Description: The person is lying on their back on a yoga mat with their arms by their sides and legs extended. Their head is resting on the floor, and they appear to be relaxing in a downward-facing position.

Specific Pose: Supta Vajrasana",Supta Vajrasana,Bilinmiyor,12,Corpse Pose
Corpse_Pose_or_Savasana_/455.jpg,"Description: The person is lying on their back on a mat with a relaxed posture, head turned to one side, and eyes closed.
Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying on their back with their head resting on a support and their arms either by their sides or possibly extended overhead.

Subcategory: 14. Recline - Down-facing",14. Recline - Down-facing,Bilinmiyor,"Description: The individual is lying on their back with their head on a cushion or mat. Their arms are extended out to the sides, and legs are stretched out straight. 

Specific Pose: Adho Mukha Svanas (Downward-Facing Dog)",Downward-Facing Dog,17,12,Corpse Pose
Corpse_Pose_or_Savasana_/558.jpg,"Description: The person is lying on their back with arms along the body and legs straight.
Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying on their back with arms extended out to the sides and legs straight, appearing relaxed.
Subcategory: 13. Reclining - Up-facing",Reclining - Up-facing,13,"Descriptioncription: This pose involves lying flat on the back with the arms extended out to the sides, palms facing down, and the legs extended straight, resembling a resting or corpse-like position. The head is typically relaxed back, away from the spine.

Specific Pose: 12. Corpse Pose",Corpse Pose,12,12,Corpse Pose
Corpse_Pose_or_Savasana_/3.jpg,HATA: cannot identify image file '/home/gpu1/computer_vision/micro-action-recognition/Yoga-82/dataset/Corpse_Pose_or_Savasana_/3.jpg',,,,,,,,,12,Corpse Pose
Corpse_Pose_or_Savasana_/129.jpg,"Description: The person is lying on their back on a yoga mat, arms resting by their sides, and legs extended.

Main Category: 4. Reclining",Reclining,4,"Description: [The participants are lying on their back with their legs extended and hands resting by their sides.]

Subcategory: 14. Reclining - Down-facing",Reclining - Down-facing,14,"Description: Participants are lying on their backs with hands by their sides, looking up at the ceiling. Their legs are extended straight, and their feet are flat on the floor.

Specific Pose: 27. Frog Pose",Frog Pose,27,12,Corpse Pose
Corpse_Pose_or_Savasana_/433.jpg,"Description: The person is lying on their back with legs extended and arms relaxed by the sides. The spine is aligned, and the head is resting on the mat.

Main Category: 4. Reclining",Reclining,4,"Description: The individual is lying on their back with arms extended out to the sides and the head tilted back, eyes looking upwards.

Subcategory: 13. Reclining - Up-facing",Reclining - Up-facing,13,"Descriptioniption: This pose features a reclining position with the upper body elevated and supported by the hands, legs extended, and arms resting by the sides. The gaze is upward.
Specific Pose: 25. Fish Pose",Fish Pose,25,12,Corpse Pose
Cow_Face_Pose_or_Gomukhasana_/552.jpg,"Description: The person is seated on the ground with legs crossed and hands pressed together above the head.

Main Category: 1. Sitting",Sitting,1,"Description: The individual is seated with legs crossed and hands pressed together in front of the chest in a prayer position.

Subcategory: 4. Sitting - Normal (legs in front)",4. Sitting - Normal (legs in front),Bilinmiyor,"Description: The person is sitting with their legs crossed and hands pressed together above their head in a prayer position. This pose involves a seated cross-legged position with an arm extension above the head.

Specific Pose: Sukhasana (Easy Pose)",Sukhasana (Easy Pose),Bilinmiyor,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/124.jpg,"Description: The person is sitting on the ground with legs crossed, knees bent, and one arm extended overhead while the other arm supports the body. The torso is upright.

Main Category: 1. Sitting",Sitting,1,"Description: The individual is seated with legs crossed and feet touching the ground, raising one arm overhead and placing it behind the head.

Subcategory: 6. Sitting - Split",Sitting - Split,6,"Description: The individual is seated with their legs spread wide apart in a butterfly position, then raising one arm overhead to stretch.

Specific Pose: Split Pose",Split Pose,58,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/257.jpg,"Description: The person is seated on the ground with legs crossed in a relaxed position, one arm extended overhead while the other arm holds the back of the neck. The upper body is straight and aligned.

Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting cross-legged on the floor with one arm extended behind them and the other arm resting on their knee. They are stretching their neck and shoulder.

Subcategory: 5. Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: The individual is sitting cross-legged on the floor with their legs bent behind them. Their right arm is extended upwards and bent behind their head, while their left arm rests on their left knee.

Specific Pose: Garland Pose",Garland Pose,28,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/294.jpg,"Description: The person is seated on the ground with their legs extended in front and bent at the knees, holding their arms behind their back.

Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting with legs extended forward, one leg tucked under the opposite thigh while reaching one arm behind and grasping the opposite foot.

Subcategory: 4. Sitting - Normal1 (legs in front)",Sitting - Normal1 (legs in front),4,"Description: The person is sitting on the yoga mat with their legs extended in front of them, and they are stretching their arms behind their back, gripping their elbows or wrists.

Specific Pose: 57. Easy Sitting Pose",Easy Sitting Pose,57,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/46.jpg,"Description: The person is seated on the ground with legs crossed and hands resting on their knees in a meditative posture.
Main Category: 1. Sitting",Sitting,1,"Description: The person is seated with their legs crossed and hands resting on their knees.
Subcategory: 4. Sitting - Normal1 (legs in front)",Sitting - Normal1 (legs in front),4,"Description: The individual is seated on a yoga mat with legs crossed in front, feet touching, and hands resting on the knees.
Specific Pose: 57. Easy Sitting Pose",Easy Sitting Pose,57,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/430.jpg,"Description: The individuals are sitting cross-legged on yoga mats with their hands in a meditative posture on their knees, eyes closed, and heads straight.

Main Category: 1. Sitting",Sitting,1,"Description: The individuals are sitting cross-legged with their hands resting on their knees, palms facing up.

Subcategory: 4. Sitting - Normal1 (legs in front)",Sitting - Normal1 (legs in front),4,"Description: This yoga pose involves sitting on a mat with legs crossed in front and hands resting on the knees or in a meditative position.
Specific Pose: Easy Sitting Pose",Easy Sitting Pose,57,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/358.jpg,"Description: The person is seated with legs crossed and hands placed on the mat beside them, facing forward.
Main Category: 1. Sitting",Sitting,1,"Description: The individual is seated with one leg extended in front and the other leg bent to the side, with their hands resting on the sides of the extended leg.

Subcategory: 4. Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: The person is sitting on a yoga mat with both legs folded behind them and hands resting on the mat. The upper body is upright and balanced.
Specific Pose: 72. Hero and Thunderbolt Pose",Hero and Thunderbolt Pose,72,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/191.jpg,"Description: The person is sitting on the ground with one leg bent forward and the other foot flat on the ground. They are holding the neck with one hand and have the other hand resting on the knee area. Their torso is upright.

Main Category: Sitting",Sitting,1,"Description: The individual is sitting cross-legged with one hand resting on their thigh and the other hand supporting their head. 

Subcategory: 4. Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: The individual is seated with both legs folded behind them, feet resting against the back of the thighs in a seated forward that resembles a twist. The arms are positioned for support or balance, with one arm resting on the shoulder and the other on the opposite side.

Specific Pose: Bharadvaja's Twist",Bharadvaja's Twist,1,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/246.jpg,"Description: Three individuals are in a seated position on yoga mats with their legs crossed. Their hands are pressed together in front of their chests in a prayer position. 

Main Category: 1. Sitting - Person is seated on the ground/mat",Sitting,1,"Sitting - Normal2 (legs behind)

Description: The individual is seated with legs extended behind them, forming a V-shape with the feet flat on the ground. The hands are pressed together in a prayer position in front of the chest.

Subcategory: 5. Sitting - Normal2 (legs behind)",Sitting - Normal2 (legs behind),5,"Description: This yoga pose involves sitting with the legs crossed behind the body and hands in a prayer position at the chest. The back is straight and the head is often, gaze directed forward.

Specific Pose: Gate Pose",Gate Pose,29,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/31.jpg,"Description: The person is seated on the ground with one leg bent and the other foot resting on the inner thigh of the seated leg. The arms are extended, one reaching towards the opposite foot.

Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting cross-legged with one arm extended overhead, bending the torso slightly to one side.
Subcategory: 6. Sitting - Split",Sitting - Split,6,"Description: The person is seated with one leg extended straight and the other bent, foot resting against the inside on the extended leg. The torso is upright with one arm reaching back and the other arm resting on the extended thigh. This is a balance between flexibility and strength in the seated position.

Specific Pose: Split Pose",Split Pose,58,13,Cow Face Pose
Cow_Face_Pose_or_Gomukhasana_/182.jpg,"Description: The person is seated on the ground with one arm reaching backward and the other arm stretched forward, resembling the cow face pose. The body is seated in a lotus position.
Main Category: 1. Sitting",Sitting,1,"Description: The person is sitting with legs crossed, reaching one arm up and the other arm behind, stretching the neck and shoulders.
Subcategory: 4. Sitting - Normal1 (legs in front)",Sitting - Normal1 (legs in front),4,"Description: This pose involves sitting on a yoga mat with legs crossed in front of the body and hands reaching behind the head, creating a stretch in the back and shoulders.

Specific Pose: Easy Sitting Pose",Easy Sitting Pose,57,13,Cow Face Pose
